"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","KYDIEUTRA","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","n_app_drug","n_app_insect_fungi","n_insecticide","n_fungicide","n_app_fert","sum_fert","water_source","pipe","n_drydown","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","Province_name","Region","HOSO","DANTOCCHUHO","THUNHAP","TONGCHITIEU","M8_C1","dummy_1m","dummy_1r","dummy_1m1r","dummy_2r_fert","dummy_2r_n_app","dummy_1m2r","dummy_3r_n_app","dummy_3r_insect_1app","dummy_3r_fungi_2app","dummy_3r_stage","dummy_1m3r","dummy_4r","dummy_1m4r","dummy_5r","dummy_1m5r"
"13171",40,420,17038,14,17038014011,4,4,0,0,1,0,3,1,2,1,1,1,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13172",40,420,17038,14,17038014012,4,4,0,0,1,0,3,1,2,1,1,1,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thien ưu","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13173",40,420,17038,14,17038014014,4,4,1,0,0,0,2,1,2,1,1,1,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,1,0
"13174",40,420,17038,14,17038014015,4,3,0,0,1,0,2,1,2,1,1,1,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13175",40,420,17077,22,17077022017,4,2,0,0,1,0,3,1,2,2,2,2,0,2,200,4,2,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,NA,0,0,0,0
"13176",40,420,17077,22,17077022018,4,2,0,0,1,0,3,1,2,2,2,2,0,2,200,1,NA,0,4,"Sao Trung Bo (500m2)",80,1,"thiên ưu","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,NA,0,0,0,0
"13177",40,420,17077,22,17077022019,4,4,1,0,0,0,2,1,2,1,1,1,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"nghệ an2","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,1,0
"13178",40,420,17077,22,17077022021,4,2,0,0,1,0,2,1,2,2,2,2,1,3,123.6,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu 8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,0,0
"13179",40,420,17077,22,17077022022,4,2,0,0,1,0,2,1,2,2,2,2,2,3,56.8,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"13180",40,420,17077,22,17077022023,4,2,0,0,1,0,2,1,2,2,2,2,1,3,142,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,0,0
"13181",40,420,17077,22,17077022024,4,2,0,0,1,0,2,1,2,2,2,2,2,3,132,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,0,0
"13182",40,420,17077,22,17077022025,4,2,0,0,1,0,2,1,2,2,2,2,2,3,104.4,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu 8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,0,0
"13183",40,420,17077,22,17077022026,4,3,1,0,0,0,3,1,2,1,1,1,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"nghệ an 2","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13184",40,420,17077,22,17077022028,4,2,0,0,1,0,2,1,2,2,2,2,1,1,0,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"13185",40,420,17077,22,17077022029,4,4,0,0,1,0,3,1,2,1,1,1,0,1,40,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13186",40,420,17077,22,17077022030,4,2,1,0,0,0,2,1,2,2,2,2,1,3,123.6,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu 8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,1,0
"13187",40,432,17113,7,17113007004,4,2,0,0,1,0,3,1,2,1,1,1,1,1,20,5,NA,0,5,"Sao Trung Bo (500m2)",60,1,"thái xuyên 111","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13188",40,424,17368,5,17368005003,4,3,1,0,0,0,3,2,2,3,1,0,1,2,88,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"VNR20","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13189",40,424,17368,5,17368005010,4,3,1,0,0,0,3,2,2,4,2,0,1,2,40,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"VNR20","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13190",40,424,17368,5,17368005011,4,3,1,0,0,0,3,1,2,5,3,1,1,2,104.4,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"VNR20","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"13191",40,424,17368,5,17368005016,4,3,1,0,0,0,3,2,2,3,3,2,2,3,52,1,NA,2,5,"Sao Trung Bo (500m2)",100,1,"VR20","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"13192",40,425,17392,1,17392001001,4,2,1,0,0,0,3,2,2,2,1,1,0,2,113.6,1,NA,0,1,"Sao Trung Bo (500m2)",26,1,"Long hương","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"13193",40,425,17392,1,17392001002,4,2,1,0,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",24,1,"Long hương","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13194",40,425,17392,1,17392001003,4,2,1,0,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",26,1,"Long hương","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13195",40,425,17392,1,17392001004,4,2,1,0,0,0,3,2,2,1,1,1,0,2,94,1,NA,0,1,"Sao Trung Bo (500m2)",26,1,"Thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,1,NA,0,0,0,0
"13196",40,425,17392,1,17392001005,4,2,1,0,0,0,3,2,2,1,1,1,0,2,86,1,NA,0,1,"Sao Trung Bo (500m2)",26,1,"Thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,1,NA,0,0,0,0
"13197",40,425,17392,1,17392001006,4,2,1,0,0,0,3,1,2,2,2,1,2,2,132,1,NA,2,1,"Sao Trung Bo (500m2)",24,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"13198",40,425,17392,1,17392001008,4,3,1,0,0,0,3,1,2,2,2,2,1,2,132,1,NA,3,1,"Sao Trung Bo (500m2)",20,1,"long hương","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,1,NA,0,0,0,0
"13199",40,425,17392,1,17392001009,4,2,1,0,0,0,3,1,2,2,1,0,2,2,86,1,NA,0,1,"Sao Trung Bo (500m2)",30,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,1,NA,0,0,0,0
"13200",40,425,17392,1,17392001010,4,2,1,0,0,0,3,1,2,2,2,1,1,2,86,1,NA,0,1,"Sao Trung Bo (500m2)",30,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13201",40,425,17392,1,17392001011,4,2,1,0,0,0,3,2,2,1,1,1,0,2,86,1,NA,2,5,"Sao Trung Bo (500m2)",30,1,"Thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13202",40,425,17392,1,17392001012,4,2,1,0,0,0,3,2,2,0,0,0,0,2,86,1,NA,1,5,"Sao Trung Bo (500m2)",30,1,"Thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0
"13203",40,425,17392,1,17392001013,4,2,1,0,0,0,3,2,2,2,1,2,0,2,86,1,NA,0,5,"Sao Trung Bo (500m2)",30,1,"Thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"13204",40,425,17392,1,17392001014,4,2,1,0,0,0,3,2,2,2,1,1,0,2,86,1,NA,0,4,"Sao Trung Bo (500m2)",30,1,"Thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13205",40,425,17422,11,17422011001,4,3,1,1,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",26,1,"Long hương","Tinh Nghe An","3_NCCCA","1",1,73729,0,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13206",40,425,17422,11,17422011002,4,2,1,0,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",24,1,"Long hương","Tinh Nghe An","3_NCCCA","2",1,102203,0,4,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13207",40,425,17422,11,17422011005,4,2,1,0,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",24,1,"Long hương","Tinh Nghe An","3_NCCCA","5",1,95230,0,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13208",40,425,17422,11,17422011006,4,2,1,0,0,0,3,1,2,0,0,0,0,2,95.2,1,NA,2,1,"Sao Trung Bo (500m2)",30,1,"lai 04","Tinh Nghe An","3_NCCCA","6",1,55272,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0
"13209",40,425,17422,11,17422011007,4,2,1,0,0,0,3,1,2,1,1,0,1,2,86,1,NA,0,1,"Sao Trung Bo (500m2)",30,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA","7",1,106019,NA,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13210",40,425,17422,11,17422011012,4,2,1,0,0,0,3,2,2,1,1,1,0,2,86,1,NA,0,5,"Sao Trung Bo (500m2)",26,1,"Thái xuyên","Tinh Nghe An","3_NCCCA","12",1,53898,71460,4,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13211",40,425,17422,11,17422011014,4,2,1,0,0,0,3,2,2,1,1,1,0,2,86,1,NA,0,5,"Sao Trung Bo (500m2)",26,1,"Thái xuyên 111","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13212",40,425,17458,17,17458017001,4,2,1,0,0,0,3,2,2,2,1,1,0,2,86,1,NA,0,1,"Sao Trung Bo (500m2)",28,1,"VNR20","Tinh Nghe An","3_NCCCA","1",1,82201,0,2,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13213",40,425,17458,17,17458017002,4,2,1,0,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",26,1,"VT404","Tinh Nghe An","3_NCCCA","2",1,48960,NA,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13214",40,425,17458,17,17458017003,4,2,1,0,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",26,1,"VT404","Tinh Nghe An","3_NCCCA","3",1,140302,NA,2,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13215",40,425,17458,17,17458017004,4,2,1,0,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",26,1,"Sông lam","Tinh Nghe An","3_NCCCA","4",1,64887,NA,2,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13216",40,425,17458,17,17458017005,4,2,1,0,0,0,3,2,2,2,1,1,0,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",28,1,"VNR20","Tinh Nghe An","3_NCCCA","5",1,128614,0,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13217",40,425,17458,17,17458017006,4,2,1,0,0,0,3,1,2,2,2,0,2,2,86,1,NA,0,1,"Sao Trung Bo (500m2)",30,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA","6",1,158616,NA,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13218",40,425,17458,17,17458017007,4,2,1,0,0,0,3,1,2,2,2,1,1,2,95.2,1,NA,0,1,"Sao Trung Bo (500m2)",30,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA","7",1,171313,NA,2,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13219",40,425,17458,17,17458017008,4,2,1,0,0,0,3,1,2,2,2,0,2,2,86,1,NA,2,1,"Sao Trung Bo (500m2)",24,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA","8",1,74808,NA,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13220",40,425,17458,17,17458017009,4,2,1,0,0,0,3,1,2,2,2,0,2,2,126,1,NA,2,1,"Sao Trung Bo (500m2)",24,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA","9",1,72385,NA,3,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"13221",40,425,17458,17,17458017010,4,3,1,0,0,0,3,1,2,2,2,1,1,2,104.4,1,NA,0,1,"Sao Trung Bo (500m2)",30,1,"lai thái xuyên","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"13222",40,425,17458,17,17458017012,4,2,1,0,0,0,3,2,2,2,1,1,0,2,86,1,NA,0,5,"Sao Trung Bo (500m2)",26,1,"Thái xuyên 111","Tinh Nghe An","3_NCCCA","12",1,43390,NA,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13223",40,425,17458,17,17458017013,4,2,1,0,0,0,3,2,2,2,1,1,0,2,86,1,NA,0,4,"Sao Trung Bo (500m2)",26,1,"Thái xuyên","Tinh Nghe An","3_NCCCA","13",1,311114,125410.5,2,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13224",40,425,17458,17,17458017014,4,2,1,0,0,0,3,2,2,1,1,1,0,2,86,1,NA,0,5,"Sao Trung Bo (500m2)",26,1,"Nhị ưu","Tinh Nghe An","3_NCCCA","14",1,80592,75262,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13225",40,427,17653,8,17653008001,4,2,1,0,0,0,3,2,2,0,0,0,0,3,40,2,NA,0,1,"Sao Trung Bo (500m2)",160,1,"tbr225","Tinh Nghe An","3_NCCCA","1",1,221686,0,2,1,0,0,1,1,0,1,1,1,NA,NA,0,0,0,0
"13226",40,427,17653,8,17653008002,4,3,1,0,0,0,2,2,2,3,2,1,1,3,96.8,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"VN20","Tinh Nghe An","3_NCCCA","2",1,66061,NA,2,1,1,1,1,1,1,1,1,1,0,NA,0,0,1,0
"13227",40,427,17653,8,17653008004,4,2,1,0,0,0,3,2,2,1,1,0,0,2,14.4,2,NA,0,1,"Sao Trung Bo (500m2)",200,1,"thiên ưu 8","Tinh Nghe An","3_NCCCA","4",1,29232,NA,2,1,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"13228",40,427,17653,8,17653008005,4,2,1,0,0,0,3,2,2,3,3,2,0,2,16,2,NA,1,1,"Sao Trung Bo (500m2)",120,1,"thiên ưu 8","Tinh Nghe An","3_NCCCA","5",1,65135,0,3,1,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"13229",40,427,17653,8,17653008007,4,3,1,0,0,0,3,1,2,2,2,0,0,2,61,1,NA,2,1,"Sao Trung Bo (500m2)",40,1,"thiên ưu","Tinh Nghe An","3_NCCCA","7",1,167256,0,2,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0
"13230",40,427,17653,8,17653008008,4,3,1,0,0,0,3,2,2,2,1,1,0,2,18.6,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"ac5","Tinh Nghe An","3_NCCCA","8",1,99119,70177.5,3,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13231",40,427,17653,8,17653008009,4,3,1,0,0,0,3,1,2,2,2,2,0,2,86,1,NA,2,1,"Sao Trung Bo (500m2)",40,1,"Thiên ưu","Tinh Nghe An","3_NCCCA","9",1,132156,0,3,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"13232",40,427,17653,8,17653008011,4,3,1,0,0,0,2,2,2,3,2,2,0,3,96.8,1,NA,1,1,"Sao Trung Bo (500m2)",66,1,"ST25","Tinh Nghe An","3_NCCCA","11",1,93937,NA,2,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"13233",40,427,17653,8,17653008016,4,3,1,0,0,0,3,2,2,2,1,1,0,3,173.6,1,NA,0,5,"Sao Trung Bo (500m2)",40,1,"Khang dân 18","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,1,1,0,NA,0,0,0,0
"13234",40,427,17671,4,17671004001,4,3,1,0,0,0,3,2,2,2,1,1,0,2,155.2,1,NA,0,5,"Sao Trung Bo (500m2)",40,1,"khang dân 18","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"13235",40,427,17671,4,17671004003,4,3,1,0,0,0,3,2,2,2,1,1,0,2,155.2,1,NA,0,5,"Sao Trung Bo (500m2)",40,1,"khang dân 18","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"13236",40,427,17671,4,17671004006,4,3,1,0,0,0,2,2,2,3,2,2,1,3,78,1,NA,0,1,"Sao Trung Bo (500m2)",70,1,"ST25","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"13237",40,427,17671,4,17671004008,4,2,1,0,0,0,3,2,2,0,0,2,0,3,80,2,NA,0,1,NA,40,1,"AC5","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,0,0
"13238",40,427,17671,4,17671004010,4,3,1,0,0,0,3,1,2,2,1,1,0,2,15.6,2,NA,0,1,"Sao Trung Bo (500m2)",40,1,"ac5","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13239",40,427,17671,4,17671004011,4,2,1,0,0,0,3,2,2,0,0,2,0,1,8,1,NA,0,1,"Sao Trung Bo (500m2)",80,1,"thiên ưu 8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"13240",40,427,17671,4,17671004015,4,3,1,0,0,0,3,2,2,2,1,1,0,2,13.6,1,NA,0,1,"Sao Trung Bo (500m2)",40,1,"Ac 5","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13241",40,427,17674,8,17674008003,4,3,1,0,0,0,2,2,2,3,2,2,1,3,103.2,1,NA,0,1,"Sao Trung Bo (500m2)",60,1,"ST25","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,1,0
"13242",40,427,17674,8,17674008004,4,2,1,0,0,0,3,2,2,1,1,1,0,1,0,2,NA,1,1,"Sao Trung Bo (500m2)",40,1,"lai","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13243",40,427,17674,8,17674008005,4,2,1,0,0,0,3,2,2,1,1,1,0,1,16,2,NA,0,1,"Sao Trung Bo (500m2)",80,1,"lai 98","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13244",40,427,17674,8,17674008012,4,3,1,0,0,0,3,2,3,2,1,1,0,2,146,1,NA,0,5,"Sao Trung Bo (500m2)",40,1,"khang dân 18","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,NA,0,0,0,0
"13245",40,427,17674,8,17674008016,4,3,1,0,0,0,3,1,2,3,3,2,2,2,61,1,NA,2,1,"Sao Trung Bo (500m2)",40,2,"thiên ưu 8","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,1,0,NA,0,0,0,0
"13246",40,428,17716,6,17716006002,4,3,0,1,0,0,3,2,2,3,1,1,0,2,0,1,NA,2,5,"Sao Trung Bo (500m2)",40,1,"Thái Xuyên 111","Tinh Nghe An","3_NCCCA","2",1,205717,56126,2,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13247",40,428,17716,6,17716006003,4,3,0,1,1,0,3,2,2,3,2,2,0,2,40,1,NA,2,5,"Sao Trung Bo (500m2)",40,1,"thái xuyên 111","Tinh Nghe An","3_NCCCA","3",1,35855,0,2,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"13248",40,428,17716,6,17716006004,4,3,0,1,1,0,3,2,2,3,2,1,1,2,27.6,1,NA,2,5,"Sao Trung Bo (500m2)",40,1,"thái xuyên 111","Tinh Nghe An","3_NCCCA","4",1,107611,0,4,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13249",40,428,17716,6,17716006005,4,3,0,1,0,0,3,2,2,0,0,0,0,2,27.6,1,NA,1,5,"Sao Trung Bo (500m2)",40,1,"thái xuyên 111","Tinh Nghe An","3_NCCCA","5",1,98136,0,2,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0
"13250",40,428,17716,6,17716006009,4,2,1,0,0,0,3,2,2,1,1,1,0,1,40,1,NA,1,4,"Sao Trung Bo (500m2)",30,1,"thái xuyên 111","Tinh Nghe An","3_NCCCA","9",1,218888,0,4,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"13251",40,428,17716,6,17716006011,4,2,0,1,1,0,3,2,2,3,2,2,0,2,27.6,1,NA,1,5,"Sao Trung Bo (500m2)",40,1,"thái xuyên 111","Tinh Nghe An","3_NCCCA","11",1,159072,0,3,1,1,1,1,0,0,1,0,1,0,NA,0,0,0,0
"13252",40,430,17983,8,17983008001,4,3,1,0,0,0,1,2,2,2,1,1,0,3,135.2,1,NA,3,1,"Sao Trung Bo (500m2)",80,2,"VN20","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,1,0,1,1,1,0,NA,0,0,0,0
"13253",40,430,17983,8,17983008002,4,3,1,0,0,0,1,2,2,2,2,1,0,3,173.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,2,"vn20","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,1,0,1,1,1,0,NA,0,0,0,0
"13254",40,430,17983,8,17983008003,4,3,1,0,0,0,1,2,2,2,2,1,0,2,173.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,1,"VN20","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,1,NA,0,0,0,0
"13255",40,430,17983,8,17983008005,4,3,1,0,0,0,1,2,2,2,2,2,0,3,173.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,2,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,1,0,NA,0,0,0,0
"13256",40,430,17983,8,17983008006,4,3,1,0,0,0,1,2,2,2,2,2,0,3,173.6,1,NA,3,1,"Sao Trung Bo (500m2)",80,99,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,1,0,NA,0,0,0,0
"13257",40,430,17983,8,17983008007,4,3,1,0,0,0,1,2,2,2,2,1,1,3,155.2,1,NA,3,1,"Sao Trung Bo (500m2)",80,1,"VN20","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,1,1,0,NA,0,0,0,0
"13258",40,430,17983,8,17983008008,4,3,1,0,0,0,1,2,2,2,2,2,0,3,155.2,1,NA,3,1,"Sao Trung Bo (500m2)",80,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,NA,0,0,0,0
"13259",40,430,17983,8,17983008009,4,3,1,0,0,0,2,2,2,3,2,2,0,3,5,1,NA,2,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thinh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,1,NA,1,NA
"13260",40,430,17983,8,17983008010,4,3,1,0,0,0,2,2,2,3,2,2,0,3,60,1,NA,3,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,0,0,1,0
"13261",40,430,17983,8,17983008011,4,3,1,0,0,0,2,2,2,3,3,3,0,3,11,1,NA,3,1,"Sao Trung Bo (500m2)",60,1,"Bắc Thịnh","Tinh Nghe An","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,NA,1,NA,1,NA
