"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","Province_name","ws_method","ws_area_unit","ws_rate","seed_rate_duration","pre_area_unit","pre_rate","certified","rice_name","KYDIEUTRA","Region","ws_rate_ha","pre_rate_ha"
"12119",22,205,7099,15,8,7099015008,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",2,1,"đài thơm",4,"2_NMMA",55.5555555555556,55.5555555555556
"12120",22,205,7099,15,9,7099015009,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",2,8,"Sao Bac Bo (360m2)",3,1,"Đài Thơm",4,"2_NMMA",55.5555555555556,83.3333333333333
"12121",22,205,7099,15,10,7099015010,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",2,1,"đài thơm",4,"2_NMMA",55.5555555555556,55.5555555555556
"12122",22,205,7099,15,11,7099015011,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",3,1,"Đài Thơm",4,"2_NMMA",55.5555555555556,83.3333333333333
"12123",22,205,7099,15,12,7099015012,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",2,10,"Sao Bac Bo (360m2)",3,1,"Đài Thơm",4,"2_NMMA",55.5555555555556,83.3333333333333
"12124",22,205,7099,15,13,7099015013,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",2,8,"Sao Bac Bo (360m2)",3,1,"Bắc Thơm",4,"2_NMMA",55.5555555555556,83.3333333333333
"12125",22,205,7099,15,14,7099015014,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",2,7,"Sao Bac Bo (360m2)",3,1,"Đài Thơm",4,"2_NMMA",55.5555555555556,83.3333333333333
"12126",22,206,7186,5,6,7186005006,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",5,3,"Sao Bac Bo (360m2)",5,3,"TBR225",4,"2_NMMA",138.888888888889,138.888888888889
"12127",22,206,7186,5,7,7186005007,"Tinh Quang Ninh",4,"Sao Bac Bo (360m2)",3,5,"Sao Bac Bo (360m2)",3,2,"đài thơm",4,"2_NMMA",83.3333333333333,83.3333333333333
"12128",22,206,7186,5,8,7186005008,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",3,5,"Sao Bac Bo (360m2)",4,2,"Đài thơm",4,"2_NMMA",83.3333333333333,111.111111111111
"12129",22,206,7186,5,15,7186005015,"Tinh Quang Ninh",1,"Sao Bac Bo (360m2)",2,3,"Sao Bac Bo (360m2)",2,1,"đài thơm",4,"2_NMMA",55.5555555555556,55.5555555555556
"12130",24,216,7345,12,2,7345012002,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.7,6,"Sao Bac Bo (360m2)",1.7,1,"TBR 225",4,"2_NMMA",47.2222222222222,47.2222222222222
"12131",24,216,7345,12,3,7345012003,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,5,"Sao Bac Bo (360m2)",1.6,1,"TBR225",4,"2_NMMA",33.3333333333333,44.4444444444444
"12132",24,216,7345,12,4,7345012004,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,10,"Sao Bac Bo (360m2)",1.6,1,"khang dân 18",4,"2_NMMA",41.6666666666667,44.4444444444444
"12133",24,216,7345,12,7,7345012007,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.6,10,"Sao Bac Bo (360m2)",1.7,1,"Khang dân 18",4,"2_NMMA",44.4444444444444,47.2222222222222
"12134",24,216,7345,12,8,7345012008,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,10,"Sao Bac Bo (360m2)",1.6,1,"Khang dân 18",4,"2_NMMA",41.6666666666667,44.4444444444444
"12135",24,216,7345,12,10,7345012010,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.4,5,"Sao Bac Bo (360m2)",1.5,1,"TBR225",4,"2_NMMA",38.8888888888889,41.6666666666667
"12136",24,216,7345,12,11,7345012011,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,9,"Sao Bac Bo (360m2)",1.6,1,"Khang dân 18",4,"2_NMMA",41.6666666666667,44.4444444444444
"12137",24,216,7345,12,12,7345012012,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.4,12,"Sao Bac Bo (360m2)",1.5,1,"Khang dân 18",4,"2_NMMA",38.8888888888889,41.6666666666667
"12138",24,216,7345,12,15,7345012015,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,5,"Sao Bac Bo (360m2)",1.3,1,"TBR225",4,"2_NMMA",33.3333333333333,36.1111111111111
"12139",24,217,7426,12,1,7426012001,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,99,NA,NA,1,"khang dân 18",4,"2_NMMA",27.7777777777778,NA
"12140",24,217,7426,12,3,7426012003,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,8,"Sao Bac Bo (360m2)",1,1,"khang dân 18",4,"2_NMMA",27.7777777777778,27.7777777777778
"12141",24,217,7426,12,6,7426012006,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,99,NA,NA,1,"lai",4,"2_NMMA",27.7777777777778,NA
"12142",24,217,7426,12,7,7426012007,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.1,99,NA,NA,1,"khang dân 18",4,"2_NMMA",30.5555555555556,NA
"12143",24,217,7426,12,8,7426012008,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,99,NA,NA,1,"khang dân",4,"2_NMMA",33.3333333333333,NA
"12144",24,217,7426,12,9,7426012009,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,99,NA,NA,1,"lai",4,"2_NMMA",27.7777777777778,NA
"12145",24,217,7426,12,11,7426012011,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,99,NA,NA,1,"khang dân 18",4,"2_NMMA",27.7777777777778,NA
"12146",24,217,7426,12,12,7426012012,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,99,NA,NA,1,"khang dân",4,"2_NMMA",27.7777777777778,NA
"12147",24,217,7426,12,13,7426012013,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,99,NA,NA,1,"lai",4,"2_NMMA",27.7777777777778,NA
"12148",24,217,7426,12,14,7426012014,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.1,99,NA,NA,1,"lai",4,"2_NMMA",30.5555555555556,NA
"12149",24,217,7435,13,1,7435013001,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,5,"Sao Bac Bo (360m2)",1.2,2,"lúa lai",4,"2_NMMA",33.3333333333333,33.3333333333333
"12150",24,217,7435,13,2,7435013002,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.1,5,"Sao Bac Bo (360m2)",1,2,"lúa lai",4,"2_NMMA",30.5555555555556,27.7777777777778
"12151",24,217,7435,13,3,7435013003,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,6,"Sao Bac Bo (360m2)",1,2,"lúa lai",4,"2_NMMA",33.3333333333333,27.7777777777778
"12152",24,217,7435,13,4,7435013004,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,4,"Sao Bac Bo (360m2)",1.2,2,"lúa lai",4,"2_NMMA",33.3333333333333,33.3333333333333
"12153",24,217,7435,13,7,7435013007,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.1,6,"Sao Bac Bo (360m2)",1.1,2,"lúa lai",4,"2_NMMA",30.5555555555556,30.5555555555556
"12154",24,217,7435,13,8,7435013008,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.1,5,"Sao Bac Bo (360m2)",1.1,2,"lúa lai",4,"2_NMMA",30.5555555555556,30.5555555555556
"12155",24,217,7435,13,9,7435013009,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,5,"Sao Bac Bo (360m2)",1.1,2,"lúa lai",4,"2_NMMA",33.3333333333333,30.5555555555556
"12156",24,217,7435,13,10,7435013010,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.1,6,"Sao Bac Bo (360m2)",1.1,2,"lúa lai",4,"2_NMMA",30.5555555555556,30.5555555555556
"12157",24,217,7435,13,11,7435013011,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,6,"Sao Bac Bo (360m2)",1.2,2,"lúa lai",4,"2_NMMA",33.3333333333333,33.3333333333333
"12158",24,218,7456,37,4,7456037004,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",3,5,"Sao Bac Bo (360m2)",1,1,"khang dân",4,"2_NMMA",83.3333333333333,27.7777777777778
"12159",24,218,7456,37,5,7456037005,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",3,5,"Sao Bac Bo (360m2)",2,1,"tám thơm",4,"2_NMMA",83.3333333333333,55.5555555555556
"12160",24,218,7456,37,6,7456037006,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",3,5,"Sao Bac Bo (360m2)",1,1,"khang dân",4,"2_NMMA",83.3333333333333,27.7777777777778
"12161",24,218,7456,37,8,7456037008,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",3,5,"Sao Bac Bo (360m2)",1,1,"khang dân",4,"2_NMMA",83.3333333333333,27.7777777777778
"12162",24,218,7456,37,9,7456037009,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.3,7,"Sao Bac Bo (360m2)",1.3,1,"khang dân",4,"2_NMMA",36.1111111111111,36.1111111111111
"12163",24,218,7456,37,11,7456037011,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.3,5,"Sao Bac Bo (360m2)",1.2,1,"bông tai hồng",4,"2_NMMA",36.1111111111111,33.3333333333333
"12164",24,218,7456,37,12,7456037012,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.2,6,"Sao Bac Bo (360m2)",1.2,1,"bông tai hồng",4,"2_NMMA",33.3333333333333,33.3333333333333
"12165",24,218,7456,37,13,7456037013,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.3,99,NA,NA,1,"bông tai hồng",4,"2_NMMA",36.1111111111111,NA
"12166",24,218,7456,37,14,7456037014,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",6,6,"Sao Bac Bo (360m2)",1.2,1,"bông tai hồng",4,"2_NMMA",166.666666666667,33.3333333333333
"12167",24,220,7654,3,1,7654003001,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,5,"Sao Bac Bo (360m2)",1,1,"khang dân",4,"2_NMMA",27.7777777777778,27.7777777777778
"12168",24,220,7654,3,3,7654003003,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1,1,"lúa lai",4,"2_NMMA",27.7777777777778,27.7777777777778
"12169",24,220,7654,3,4,7654003004,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1.5,3,"Sao Bac Bo (360m2)",1.3,1,"lúa lai đại dương",4,"2_NMMA",41.6666666666667,36.1111111111111
"12170",24,220,7654,3,5,7654003005,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1.2,2,"Sao Bac Bo (360m2)",1,1,"lúa lai SYN98",4,"2_NMMA",33.3333333333333,27.7777777777778
"12171",24,220,7654,3,6,7654003006,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1.2,3,"Sao Bac Bo (360m2)",1,1,"lúa lai đại dương",4,"2_NMMA",33.3333333333333,27.7777777777778
"12172",24,220,7654,3,7,7654003007,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1,1,"lúa lai",4,"2_NMMA",27.7777777777778,27.7777777777778
"12173",24,220,7654,3,8,7654003008,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1.3,3,"Sao Bac Bo (360m2)",1.1,1,"lúa lai",4,"2_NMMA",36.1111111111111,30.5555555555556
"12174",24,220,7654,3,9,7654003009,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1.2,1,"lúa lai đại dương",4,"2_NMMA",27.7777777777778,33.3333333333333
"12175",24,220,7654,3,10,7654003010,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",0.8,3,"Sao Bac Bo (360m2)",0.8,1,"SYN98",4,"2_NMMA",22.2222222222222,22.2222222222222
"12176",24,220,7654,3,11,7654003011,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1.1,1,"SYN98",4,"2_NMMA",27.7777777777778,30.5555555555556
"12177",24,220,7654,3,12,7654003012,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",0.8,3,"Sao Bac Bo (360m2)",1,1,"SYN98",4,"2_NMMA",22.2222222222222,27.7777777777778
"12178",24,220,7654,3,13,7654003013,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1,1,"SYN98",4,"2_NMMA",27.7777777777778,27.7777777777778
"12179",24,220,7654,3,15,7654003015,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",0.5,4,"Sao Bac Bo (360m2)",1.2,1,"SYN98",4,"2_NMMA",13.8888888888889,33.3333333333333
"12180",24,220,7663,1,1,7663001001,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1,1,"SYN",4,"2_NMMA",27.7777777777778,27.7777777777778
"12181",24,220,7663,1,2,7663001002,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",0.9,3,"Sao Bac Bo (360m2)",0.8,1,"SYN98",4,"2_NMMA",25,22.2222222222222
"12182",24,220,7663,1,3,7663001003,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",0.8,3,"Sao Bac Bo (360m2)",1,1,"SYN98",4,"2_NMMA",22.2222222222222,27.7777777777778
"12183",24,220,7663,1,4,7663001004,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",0.8,3,"Sao Bac Bo (360m2)",1,1,"lúa lai đại dương",4,"2_NMMA",22.2222222222222,27.7777777777778
"12184",24,220,7663,1,6,7663001006,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",0.8,3,"Sao Bac Bo (360m2)",1,1,"Lúa lai đại dương",4,"2_NMMA",22.2222222222222,27.7777777777778
"12185",24,220,7663,1,7,7663001007,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",0.7,4,"Sao Bac Bo (360m2)",0.9,1,"SYN98",4,"2_NMMA",19.4444444444444,25
"12186",24,220,7663,1,8,7663001008,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,99,NA,NA,1,"SYN98",4,"2_NMMA",27.7777777777778,NA
"12187",24,220,7663,1,10,7663001010,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1.1,3,"Sao Bac Bo (360m2)",0.9,1,"Lúa lai đại dương",4,"2_NMMA",30.5555555555556,25
"12188",24,220,7663,1,11,7663001011,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1,1,"Giống lúa DV108",4,"2_NMMA",27.7777777777778,27.7777777777778
"12189",24,220,7663,1,13,7663001013,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",0.9,3,"Sao Bac Bo (360m2)",1,1,"lúa lai DV108",4,"2_NMMA",25,27.7777777777778
"12190",24,220,7663,1,14,7663001014,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1,1,"SYN98",4,"2_NMMA",27.7777777777778,27.7777777777778
"12191",24,220,7663,1,15,7663001015,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",0.8,3,"Sao Bac Bo (360m2)",1,1,"giống lúa DV108",4,"2_NMMA",22.2222222222222,27.7777777777778
"12192",24,221,7690,3,4,7690003004,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2.2,5,"Sao Bac Bo (360m2)",2.2,1,"BC15",4,"2_NMMA",61.1111111111111,61.1111111111111
"12193",24,221,7690,3,7,7690003007,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,20,NA,NA,1,"pc15",4,"2_NMMA",27.7777777777778,NA
"12194",24,221,7690,3,9,7690003009,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,20,NA,NA,1,"tbr225",4,"2_NMMA",27.7777777777778,NA
"12195",24,221,7690,3,10,7690003010,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,20,NA,NA,1,"tbr225",4,"2_NMMA",27.7777777777778,NA
"12196",24,221,7690,3,11,7690003011,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",2,99,NA,NA,1,"Khang dân",4,"2_NMMA",55.5555555555556,NA
"12197",24,221,7690,3,12,7690003012,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1.5,99,NA,NA,1,"TCR 225",4,"2_NMMA",41.6666666666667,NA
"12198",24,221,7690,3,13,7690003013,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1.5,99,NA,NA,1,"Khang dân",4,"2_NMMA",41.6666666666667,NA
"12199",24,221,7690,3,15,7690003015,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",1.5,99,NA,NA,1,"TCR 225",4,"2_NMMA",41.6666666666667,NA
"12200",24,221,7708,3,5,7708003005,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",2.5,1,"Khang dân",4,"2_NMMA",55.5555555555556,69.4444444444444
"12201",24,221,7708,3,9,7708003009,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,20,NA,NA,1,"tbr225",4,"2_NMMA",27.7777777777778,NA
"12202",24,221,7708,3,10,7708003010,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,20,NA,NA,1,"pc15",4,"2_NMMA",27.7777777777778,NA
"12203",24,221,7708,3,12,7708003012,"Tinh Bac Giang",5,"Sao Bac Bo (360m2)",1,20,NA,NA,1,"Tbr225",4,"2_NMMA",27.7777777777778,NA
"12204",24,223,7864,6,1,7864006001,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,10,"Sao Bac Bo (360m2)",4,1,"TBR225",4,"2_NMMA",55.5555555555556,111.111111111111
"12205",24,223,7864,6,2,7864006002,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,10,"Sao Bac Bo (360m2)",4,1,"khang dân 18",4,"2_NMMA",55.5555555555556,111.111111111111
"12206",24,223,7864,6,3,7864006003,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,10,"Sao Bac Bo (360m2)",4,1,"TBR225",4,"2_NMMA",55.5555555555556,111.111111111111
"12207",24,223,7864,6,7,7864006007,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,7,"Sao Bac Bo (360m2)",2.5,1,"Khang dân 18",4,"2_NMMA",55.5555555555556,69.4444444444444
"12208",24,223,7864,6,9,7864006009,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,4,"Sao Bac Bo (360m2)",1,1,"TBR225",4,"2_NMMA",27.7777777777778,27.7777777777778
"12209",24,223,7864,6,10,7864006010,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,4,"Sao Bac Bo (360m2)",1,1,"khang dân 18",4,"2_NMMA",27.7777777777778,27.7777777777778
"12210",24,223,7864,6,11,7864006011,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,5,"Sao Bac Bo (360m2)",2,1,"khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12211",24,223,7864,6,12,7864006012,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"Khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12212",24,223,7864,6,13,7864006013,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"Khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12213",24,223,7864,6,15,7864006015,"Tinh Bac Giang",4,"Sao Bac Bo (360m2)",2,4,"Sao Bac Bo (360m2)",3,1,"TBR225",4,"2_NMMA",55.5555555555556,83.3333333333333
"12214",24,223,7867,1,1,7867001001,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",2.5,1,"Khang dân 18",4,"2_NMMA",55.5555555555556,69.4444444444444
"12215",24,223,7867,1,2,7867001002,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,5,"Sao Bac Bo (360m2)",2,1,"khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12216",24,223,7867,1,3,7867001003,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,5,"Sao Bac Bo (360m2)",2,1,"khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12217",24,223,7867,1,4,7867001004,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,5,"Sao Bac Bo (360m2)",2,1,"Khang dân",4,"2_NMMA",41.6666666666667,55.5555555555556
"12218",24,223,7867,1,5,7867001005,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,5,"Sao Bac Bo (360m2)",2,1,"tbr225",4,"2_NMMA",41.6666666666667,55.5555555555556
"12219",24,223,7867,1,6,7867001006,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,4,"Sao Bac Bo (360m2)",1,1,"TBR225",4,"2_NMMA",27.7777777777778,27.7777777777778
"12220",24,223,7867,1,7,7867001007,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,4,"Sao Bac Bo (360m2)",1,1,"Khang dân 18",4,"2_NMMA",27.7777777777778,27.7777777777778
"12221",24,223,7867,1,9,7867001009,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",4,1,"khang dân 18",4,"2_NMMA",55.5555555555556,111.111111111111
"12222",24,223,7867,1,10,7867001010,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,4,"Sao Bac Bo (360m2)",1,1,"TBR225",4,"2_NMMA",27.7777777777778,27.7777777777778
"12223",24,223,7867,1,11,7867001011,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,3,"Sao Bac Bo (360m2)",1,1,"Tbr225",4,"2_NMMA",27.7777777777778,27.7777777777778
"12224",24,223,7867,1,12,7867001012,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,7,"Sao Bac Bo (360m2)",4,1,"TBR 225",4,"2_NMMA",55.5555555555556,111.111111111111
"12225",24,223,7867,1,13,7867001013,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",4,1,"khang dân 18",4,"2_NMMA",55.5555555555556,111.111111111111
"12226",24,223,7867,1,15,7867001015,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2.5,6,"Sao Bac Bo (360m2)",3,1,"TBR 225",4,"2_NMMA",69.4444444444444,83.3333333333333
"12227",24,223,7879,2,1,7879002001,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,5,"Sao Bac Bo (360m2)",1,2,"khang dân 18",4,"2_NMMA",27.7777777777778,27.7777777777778
"12228",24,223,7879,2,2,7879002002,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,5,"Sao Bac Bo (360m2)",1.5,2,"khang dân 18",4,"2_NMMA",41.6666666666667,41.6666666666667
"12229",24,223,7879,2,4,7879002004,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,5,"Sao Bac Bo (360m2)",1,2,"khang dân 18",4,"2_NMMA",27.7777777777778,27.7777777777778
"12230",24,223,7879,2,6,7879002006,"Tinh Bac Giang",1,"Sao Nam Bo/Cong Nha nuoc (1000m2)",2,6,"Sao Bac Bo (360m2)",3,1,"Khang dân 25",4,"2_NMMA",20,83.3333333333333
"12231",24,223,7879,2,7,7879002007,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",2.5,1,"Khang dân 25",4,"2_NMMA",55.5555555555556,69.4444444444444
"12232",24,223,7879,2,8,7879002008,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,10,"Sao Bac Bo (360m2)",4,1,"khang dân 18",4,"2_NMMA",55.5555555555556,111.111111111111
"12233",24,223,7879,2,9,7879002009,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,10,"Sao Bac Bo (360m2)",4,1,"khang dân 18",4,"2_NMMA",55.5555555555556,111.111111111111
"12234",24,223,7879,2,10,7879002010,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,10,"Sao Bac Bo (360m2)",4,1,"khang dân 18",4,"2_NMMA",55.5555555555556,111.111111111111
"12235",24,223,7879,2,11,7879002011,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,10,"Sao Bac Bo (360m2)",4,1,"khang dân 18",4,"2_NMMA",55.5555555555556,111.111111111111
"12236",24,223,7879,2,12,7879002012,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12237",24,223,7879,2,13,7879002013,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,5,"Sao Bac Bo (360m2)",2,1,"khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12238",24,223,7879,2,14,7879002014,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"Khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12239",24,223,7879,2,15,7879002015,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12240",24,223,7882,16,1,7882016001,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"khang dan 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12241",24,223,7882,16,2,7882016002,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",4,10,"Sao Bac Bo (360m2)",4,1,"Q5",4,"2_NMMA",111.111111111111,111.111111111111
"12242",24,223,7882,16,3,7882016003,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"Khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12243",24,223,7882,16,4,7882016004,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12244",24,223,7882,16,5,7882016005,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1.5,6,"Sao Bac Bo (360m2)",2,1,"khang dân 18",4,"2_NMMA",41.6666666666667,55.5555555555556
"12245",24,223,7882,16,6,7882016006,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",2,5,"Sao Bac Bo (360m2)",3,1,"TBR225",4,"2_NMMA",55.5555555555556,83.3333333333333
"12246",24,223,7882,16,7,7882016007,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,4,"Sao Bac Bo (360m2)",1,1,"TR203",4,"2_NMMA",27.7777777777778,27.7777777777778
"12247",24,223,7882,16,8,7882016008,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,4,"Sao Bac Bo (360m2)",1,1,"khang dân 18",4,"2_NMMA",27.7777777777778,27.7777777777778
"12248",24,223,7882,16,9,7882016009,"Tinh Bac Giang",1,"Sao Bac Bo (360m2)",1,4,"Sao Bac Bo (360m2)",1,1,"TBR225",4,"2_NMMA",27.7777777777778,27.7777777777778
