"IDHO","HOSO","MATINH","MAHUYEN","MAXA","MADIABAN","ethnic","THUNHAP","TONGCHITIEU","rls_head","age","edu_grade","KYDIEUTRA","n_member","male","female","internet","land_area_sum","poor_commune","dummy_main_str","dist_main_str","type_main_str","dummy_local_market_wholesale","dist_market_wholesale","dummy_irrigation","dist_irrigation","farmer_participation_pct","dummy_protection_staff","panel","main_str_asphalt"
"21241010014","014","51","528","21241","010",0,50089,89398,1,66,2,4,2,1,0,0,5000,0,1,NA,2,0,25,0,25,NA,1,"2022 (n = 13939)",0
"21244007001","001","51","528","21244","007",0,120311,NA,1,51,9,7,3,1,0,1,7300,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007003","003","51","528","21244","007",0,121462,55206.5,1,65,1,7,3,1,0,0,1132,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007005","005","51","528","21244","007",0,292195,NA,1,49,9,7,5,1,0,1,7600,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007006","006","51","528","21244","007",0,67655,NA,1,70,5,7,2,1,0,1,4000,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007009","009","51","528","21244","007",0,37321,NA,1,71,5,7,2,1,0,1,1750,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007010","010","51","528","21244","007",0,263808,NA,1,53,7,7,3,1,0,1,5000,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007011","011","51","528","21244","007",0,239210,NA,1,58,7,7,2,1,0,1,7000,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007013","013","51","528","21244","007",0,86398,68809.5,1,58,3,7,3,0,1,1,2000,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007014","014","51","528","21244","007",0,249087,0,1,50,9,7,3,1,0,1,6000,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21244007015","015","51","528","21244","007",0,402553,0,1,47,3,7,6,0,1,1,3500,0,1,NA,1,0,18,0,22,NA,0,"2022 (n = 13939)",1
"21250024003","003","51","528","21250","024",0,288002,0,1,56,5,6,6,1,0,1,2200,0,1,NA,2,0,16,0,15,NA,1,"2022 (n = 13939)",0
"21250024009","009","51","528","21250","024",0,267178,0,1,56,7,6,5,1,0,0,2500,0,1,NA,2,0,16,0,15,NA,1,"2022 (n = 13939)",0
"21250024011","011","51","528","21250","024",0,194971,NA,1,70,6,6,6,1,0,1,2750,0,1,NA,2,0,16,0,15,NA,1,"2022 (n = 13939)",0
"21250024013","013","51","528","21250","024",0,128165,87514,1,58,11,6,4,1,0,1,4200,0,1,NA,2,0,16,0,15,NA,1,"2022 (n = 13939)",0
"21250024014","014","51","528","21250","024",0,101946,65379,1,66,5,6,2,1,0,0,1800,0,1,NA,2,0,16,0,15,NA,1,"2022 (n = 13939)",0
"21268022009","009","51","528","21268","022",0,550073,NA,1,57,5,12,6,1,0,1,2000,0,1,NA,1,0,10,0,9,NA,0,"2022 (n = 13939)",1
"21268022013","013","51","528","21268","022",0,122398,NA,1,47,8,12,6,1,0,1,3416,0,1,NA,1,0,10,0,9,NA,0,"2022 (n = 13939)",1
"21283013006","006","51","528","21283","013",0,28823,NA,1,74,3,12,2,1,0,0,1500,0,1,NA,1,0,10,0,4,NA,0,"2022 (n = 13939)",1
"21283013012","012","51","528","21283","013",0,46907,NA,1,49,9,12,3,1,0,1,1250,0,1,NA,1,0,10,0,4,NA,0,"2022 (n = 13939)",1
"21283013013","013","51","528","21283","013",0,149660,143428,1,49,7,12,4,1,0,0,995,0,1,NA,1,0,10,0,4,NA,0,"2022 (n = 13939)",1
"21283013014","014","51","528","21283","013",0,97380,53291,1,66,7,12,3,1,0,0,1000,0,1,NA,1,0,10,0,4,NA,0,"2022 (n = 13939)",1
"21283013015","015","51","528","21283","013",0,312624,163321,1,71,9,12,6,0,1,1,3500,0,1,NA,1,0,10,0,4,NA,0,"2022 (n = 13939)",1
"21286004003","003","51","528","21286","004",0,57408,61093,1,57,NA,5,2,1,0,0,3250,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21286004004","004","51","528","21286","004",0,99794,0,1,45,8,5,4,1,0,1,5250,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21286004005","005","51","528","21286","004",0,167278,NA,1,43,3,5,4,1,0,1,1000,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21286004006","006","51","528","21286","004",0,172464,NA,1,46,9,5,4,1,0,0,5033,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21286004008","008","51","528","21286","004",0,156624,88388,1,50,5,5,4,1,0,0,4500,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21286004009","009","51","528","21286","004",0,68640,NA,1,53,5,5,4,1,0,0,3450,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21286004011","011","51","528","21286","004",0,62241,NA,1,57,2,5,3,0,1,1,700,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21286004013","013","51","528","21286","004",0,91679,NA,1,45,3,5,4,1,0,1,5453,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21286004015","015","51","528","21286","004",0,74403,NA,1,40,6,5,4,1,0,1,750,0,1,NA,1,0,21,0,8,NA,0,"2022 (n = 13939)",1
"21289009001","001","51","529","21289","009",1,27119,0,1,67,10,9,4,1,0,0,820,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009002","002","51","529","21289","009",1,146400,0,1,40,12,9,4,1,0,1,42722,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009003","003","51","529","21289","009",1,24336,NA,1,45,NA,9,3,0,1,1,600,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009004","004","51","529","21289","009",1,457448,142720,1,68,9,9,5,1,0,1,13450,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009005","005","51","529","21289","009",1,110593,0,1,43,NA,9,4,1,0,1,4600,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009006","006","51","529","21289","009",1,45912,0,1,61,NA,9,2,0,1,0,1200,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009007","007","51","529","21289","009",1,18815,0,1,65,NA,9,2,1,0,0,2725,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009009","009","51","529","21289","009",1,61392,60497,1,51,NA,9,4,1,0,0,20883,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009011","011","51","529","21289","009",1,63362,0,1,40,4,9,5,1,0,0,6500,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009012","012","51","529","21289","009",1,12719,0,1,70,NA,9,2,1,0,0,500,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009013","013","51","529","21289","009",1,37920,0,1,58,4,9,5,1,0,0,4200,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21289009014","014","51","529","21289","009",1,67631,67094,1,39,6,9,4,1,0,1,11120,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21295017001","001","51","529","21295","017",1,28583,NA,1,60,4,3,2,1,0,0,3113,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017002","002","51","529","21295","017",1,24001,NA,1,61,9,3,2,1,0,0,12500,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017003","003","51","529","21295","017",1,70561,NA,1,47,0,3,7,1,0,0,12100,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017004","004","51","529","21295","017",1,44161,NA,1,34,5,3,5,0,1,0,3620,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017005","005","51","529","21295","017",1,30133,NA,1,57,5,3,3,1,0,0,3250,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017006","006","51","529","21295","017",1,70488,NA,1,47,7,3,3,1,0,0,3965,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017007","007","51","529","21295","017",1,38102,NA,1,33,10,3,5,1,0,0,3750,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017008","008","51","529","21295","017",1,65281,NA,1,36,8,3,4,1,0,1,8685,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017009","009","51","529","21295","017",1,56831,NA,1,31,2,3,4,1,0,1,1900,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017010","010","51","529","21295","017",1,43524,NA,1,35,5,3,3,1,0,0,3800,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017012","012","51","529","21295","017",1,42671,NA,1,31,2,3,4,1,0,1,5500,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017013","013","51","529","21295","017",1,41112,40676.5,1,37,4,3,6,0,1,0,3900,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21295017014","014","51","529","21295","017",1,58822,51126.5,1,32,6,3,3,1,0,1,11562,1,1,NA,1,0,60,0,8,NA,0,"2022 (n = 13939)",1
"21340005001","001","51","530","21340","005",1,129095,0,1,82,NA,8,6,1,0,0,16000,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005002","002","51","530","21340","005",1,29209,NA,1,55,NA,8,2,1,0,0,13300,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005003","003","51","530","21340","005",1,83231,42690,1,44,8,8,4,1,0,0,26000,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005005","005","51","530","21340","005",1,21049,0,1,48,NA,8,2,1,0,0,9800,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005006","006","51","530","21340","005",1,62519,NA,1,41,10,8,2,1,0,0,26700,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005007","007","51","530","21340","005",1,50208,NA,1,39,8,8,4,1,0,0,18000,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005008","008","51","530","21340","005",1,57888,36578,1,29,10,8,4,1,0,0,11700,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005009","009","51","530","21340","005",1,90935,0,1,29,12,8,6,1,0,0,9800,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005011","011","51","530","21340","005",1,61570,0,1,44,5,8,7,1,0,0,16000,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005013","013","51","530","21340","005",1,61741,35586,1,48,NA,8,5,0,1,0,10500,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005014","014","51","530","21340","005",1,49609,NA,1,87,2,8,3,1,0,0,1500,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21340005015","015","51","530","21340","005",1,22223,0,1,37,5,8,4,0,1,0,600,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"21355002002","002","51","531","21355","002",1,161522,0,1,41,8,10,4,1,0,0,22000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002003","003","51","531","21355","002",1,154849,0,1,38,9,10,4,1,0,1,4000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002004","004","51","531","21355","002",1,104352,0,1,31,5,10,4,1,0,1,3000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002005","005","51","531","21355","002",1,70199,0,1,58,9,10,2,1,0,0,2000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002006","006","51","531","21355","002",1,97127,0,1,45,5,10,3,1,0,0,7000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002007","007","51","531","21355","002",1,189071,0,1,58,9,10,4,1,0,0,5000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002008","008","51","531","21355","002",1,54672,0,1,34,8,10,4,1,0,1,12000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002009","009","51","531","21355","002",1,96589,0,1,49,8,10,3,1,0,1,7500,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002010","010","51","531","21355","002",1,82560,0,1,44,5,10,2,1,0,0,6000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002011","011","51","531","21355","002",1,132866,0,1,30,7,10,4,1,0,1,12000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002012","012","51","531","21355","002",1,131185,0,1,41,8,10,3,1,0,0,7000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002013","013","51","531","21355","002",1,242928,91520,1,39,8,10,6,1,0,1,8000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002014","014","51","531","21355","002",1,116209,97711,1,37,8,10,4,1,0,1,62000,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21355002015","015","51","531","21355","002",1,108396,74335,1,30,5,10,3,1,0,1,6200,0,1,NA,1,0,35,1,5,100,1,"2022 (n = 13939)",1
"21358004001","001","51","531","21358","004",1,64944,0,1,48,9,4,3,1,0,0,42530,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004002","002","51","531","21358","004",1,75504,0,1,61,NA,4,4,1,0,0,21100,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004003","003","51","531","21358","004",1,60552,0,1,76,NA,4,3,1,0,0,26620,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004004","004","51","531","21358","004",1,110736,53926.5,1,39,8,4,3,1,0,0,41595,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004005","005","51","531","21358","004",1,50136,0,1,43,3,4,2,0,1,0,5500,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004006","006","51","531","21358","004",1,80136,0,1,27,11,4,3,1,0,0,400,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004007","007","51","531","21358","004",1,119999,0,1,29,12,4,5,1,0,1,41500,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004008","008","51","531","21358","004",1,137088,0,1,44,NA,4,7,0,1,0,22000,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004009","009","51","531","21358","004",1,78193,0,1,34,5,4,3,1,0,0,11000,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004010","010","51","531","21358","004",1,119160,79142,1,72,NA,4,5,1,0,0,16000,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004011","011","51","531","21358","004",1,123882,0,1,45,NA,4,9,1,0,0,43000,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21358004015","015","51","531","21358","004",1,94943,0,1,37,9,4,4,1,0,0,10750,1,1,NA,1,0,0,0,16,NA,1,"2022 (n = 13939)",1
"21373006001","001","51","532","21373","006",0,17281,NA,1,69,3,7,2,1,0,0,3500,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006002","002","51","532","21373","006",0,24872,NA,1,58,9,7,3,1,0,0,1500,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006003","003","51","532","21373","006",0,22823,0,1,56,8,7,2,0,1,1,3500,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006004","004","51","532","21373","006",0,268464,0,1,41,9,7,4,1,0,1,6250,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006005","005","51","532","21373","006",0,89880,NA,1,81,5,7,5,1,0,0,560,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006006","006","51","532","21373","006",0,12120,NA,1,66,5,7,2,0,1,0,2150,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006007","007","51","532","21373","006",0,13464,NA,1,83,NA,7,1,0,1,0,660,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006008","008","51","532","21373","006",0,34079,NA,1,69,6,7,2,1,0,0,4300,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006009","009","51","532","21373","006",0,54864,NA,1,61,7,7,3,1,0,1,1500,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006010","010","51","532","21373","006",0,89566,NA,1,41,7,7,6,1,0,0,3750,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006012","012","51","532","21373","006",0,214751,58708,1,56,9,7,4,1,0,1,1966,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006013","013","51","532","21373","006",0,96482,86916,1,38,9,7,6,1,0,1,3883,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006014","014","51","532","21373","006",0,88233,36949,1,79,3,7,4,0,1,1,2600,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21373006015","015","51","532","21373","006",0,62160,NA,1,38,12,7,2,1,0,1,2500,0,1,NA,1,0,10,0,3,NA,1,"2022 (n = 13939)",1
"21379020001","001","51","532","21379","020",0,126540,0,1,33,10,11,5,1,0,1,1500,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020002","002","51","532","21379","020",0,160922,0,1,37,2,11,5,0,1,0,4000,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020003","003","51","532","21379","020",0,236577,134392.5,1,54,9,11,5,1,0,1,1500,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020004","004","51","532","21379","020",0,76248,0,1,60,9,11,2,1,0,0,2500,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020007","007","51","532","21379","020",0,9888,84169.5,1,61,10,11,2,1,0,1,2000,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020011","011","51","532","21379","020",0,139919,0,1,60,9,11,5,1,0,1,3750,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020012","012","51","532","21379","020",0,161760,85381,1,33,5,11,4,1,0,1,950,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020014","014","51","532","21379","020",0,27503,0,1,55,7,11,2,0,1,0,1200,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020015","015","51","532","21379","020",0,89139,0,1,52,9,11,3,0,1,0,1200,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020016","016","51","532","21379","020",0,27671,0,1,39,5,11,2,0,1,1,966,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21379020017","017","51","532","21379","020",0,18168,0,1,81,3,11,2,1,0,0,14000,0,1,NA,1,0,15,0,2,NA,1,"2022 (n = 13939)",1
"21409008001","001","51","533","21409","008",0,217432,0,1,64,12,8,6,1,0,1,2415,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21409008003","003","51","533","21409","008",0,36539,NA,1,68,12,8,3,1,0,0,2000,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21409008004","004","51","533","21409","008",0,147167,NA,1,59,10,8,3,1,0,0,2750,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21409008006","006","51","533","21409","008",0,79535,0,1,50,9,8,4,1,0,1,533,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21409008009","009","51","533","21409","008",0,186504,NA,1,48,9,8,2,1,0,1,1110,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21409008011","011","51","533","21409","008",0,78772,NA,1,46,12,8,4,1,0,1,2383,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21409008012","012","51","533","21409","008",0,34631,NA,1,80,5,8,2,1,0,0,500,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21409008013","013","51","533","21409","008",0,155181,116766.5,1,59,9,8,4,0,1,1,665,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21409008015","015","51","533","21409","008",0,170403,140852,1,44,12,8,4,1,0,1,6500,0,1,NA,1,0,22,0,6,NA,1,"2022 (n = 13939)",1
"21415004001","001","51","533","21415","004",0,199777,0,1,44,5,5,4,1,0,1,500,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004002","002","51","533","21415","004",0,94859,0,1,46,9,5,3,1,0,0,2000,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004003","003","51","533","21415","004",0,68352,0,1,80,2,5,4,0,1,0,2500,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004004","004","51","533","21415","004",0,72866,0,1,65,7,5,6,1,0,1,3000,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004005","005","51","533","21415","004",0,89473,0,1,48,12,5,4,1,0,1,1800,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004007","007","51","533","21415","004",0,126575,0,1,39,12,5,4,1,0,1,1000,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004008","008","51","533","21415","004",0,278208,0,1,58,8,5,3,1,0,1,2400,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004009","009","51","533","21415","004",0,132123,0,1,55,6,5,3,0,1,0,1100,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004010","010","51","533","21415","004",0,86305,0,1,67,12,5,2,1,0,1,2000,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004012","012","51","533","21415","004",0,452018,0,1,50,9,5,4,1,0,1,2500,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004013","013","51","533","21415","004",0,25775,25649,1,94,NA,5,2,0,1,0,1060,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004014","014","51","533","21415","004",0,92340,145897,1,42,9,5,5,1,0,1,2000,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21415004015","015","51","533","21415","004",0,150672,113790.5,1,43,7,5,4,1,0,1,595,0,1,NA,1,0,25,0,10,NA,1,"2022 (n = 13939)",1
"21439006002","002","51","534","21439","006",0,135114,NA,1,51,10,10,4,1,0,1,1280,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21439006008","008","51","534","21439","006",0,103968,NA,1,45,6,10,3,0,1,1,500,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21439006010","010","51","534","21439","006",0,190174,0,1,40,0,10,4,1,0,1,570,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21439006011","011","51","534","21439","006",0,68580,NA,1,51,6,10,3,0,1,1,4000,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"21442014002","002","51","534","21442","014",0,58996,0,1,59,5,11,2,1,0,1,2666,0,1,NA,1,0,17,0,17,NA,0,"2022 (n = 13939)",1
"21442014003","003","51","534","21442","014",0,34368,0,1,67,4,11,2,1,0,1,4050,0,1,NA,1,0,17,0,17,NA,0,"2022 (n = 13939)",1
"21442014006","006","51","534","21442","014",0,330704,0,1,64,7,11,6,0,1,1,5950,0,1,NA,1,0,17,0,17,NA,0,"2022 (n = 13939)",1
"21442014007","007","51","534","21442","014",0,163187,0,1,52,12,11,3,1,0,1,1700,0,1,NA,1,0,17,0,17,NA,0,"2022 (n = 13939)",1
"21442014008","008","51","534","21442","014",0,180061,0,1,62,3,11,5,0,1,0,4365,0,1,NA,1,0,17,0,17,NA,0,"2022 (n = 13939)",1
"21442014009","009","51","534","21442","014",0,38545,0,1,79,10,11,2,1,0,1,3000,0,1,NA,1,0,17,0,17,NA,0,"2022 (n = 13939)",1
"21442014010","010","51","534","21442","014",0,222526,0,1,53,7,11,8,1,0,1,3470,0,1,NA,1,0,17,0,17,NA,0,"2022 (n = 13939)",1
"21442014011","011","51","534","21442","014",0,229966,0,1,58,6,11,4,1,0,1,2700,0,1,NA,1,0,17,0,17,NA,0,"2022 (n = 13939)",1
"21445015001","001","51","534","21445","015",0,125400,0,1,45,12,2,5,1,0,1,1750,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015002","002","51","534","21445","015",0,188758,0,1,54,4,2,5,1,0,0,7000,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015003","003","51","534","21445","015",0,52152,36033,1,55,9,2,2,1,0,1,4400,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015005","005","51","534","21445","015",0,17604,0,1,64,8,2,1,0,1,1,750,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015006","006","51","534","21445","015",0,156540,0,1,48,9,2,5,1,0,1,3000,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015007","007","51","534","21445","015",0,49392,0,1,72,5,2,2,1,0,0,1700,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015008","008","51","534","21445","015",0,31800,27848,1,64,1,2,2,1,0,1,4160,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015009","009","51","534","21445","015",0,180237,0,1,66,7,2,5,1,0,1,3000,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015010","010","51","534","21445","015",0,41014,0,1,75,3,2,2,1,0,0,3220,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015011","011","51","534","21445","015",0,100225,0,1,46,12,2,4,1,0,1,1680,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015012","012","51","534","21445","015",0,63686,0,1,52,9,2,3,1,0,0,5150,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015013","013","51","534","21445","015",0,50293,50073,1,45,9,2,3,1,0,1,1040,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015014","014","51","534","21445","015",0,54526,0,1,48,9,2,4,1,0,1,2512,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21445015015","015","51","534","21445","015",0,109583,NA,1,49,9,2,4,1,0,1,2750,0,1,NA,1,0,12,0,12,NA,0,"2022 (n = 13939)",1
"21475001001","001","51","534","21475","001",0,114434,0,1,69,5,4,4,1,0,0,11250,0,1,NA,1,0,10,0,10,NA,0,"2022 (n = 13939)",1
"21475001003","003","51","534","21475","001",0,209905,0,1,62,9,4,4,1,0,0,4000,0,1,NA,1,0,10,0,10,NA,0,"2022 (n = 13939)",1
"21475001004","004","51","534","21475","001",0,96813,NA,1,33,10,4,4,1,0,1,12500,0,1,NA,1,0,10,0,10,NA,0,"2022 (n = 13939)",1
"21475001005","005","51","534","21475","001",0,85571,NA,1,63,9,4,3,1,0,0,7000,0,1,NA,1,0,10,0,10,NA,0,"2022 (n = 13939)",1
