"","IDHO","HOSO","MATINH","MAHUYEN","MAXA","MADIABAN","DANTOCCHUHO","THUNHAP","TONGCHITIEU","ethnic","rls_head","age","edu_grade","KYDIEUTRA","n_member","male","female","internet","land_area_1","land_area_2","land_area_5","land_area_7","land_area_4","land_area_3","land_area_6","land_area_sum","land_ha","poor_commune","dummy_main_str","dist_main_str","type_main_str","disease_1","disease_2","disease_3","road","road_cement_asphalt","road_dirt_earth","road_gravel","road_tar_on_gravel","dummy_local_market_daily","dummy_local_market_periodic","dummy_local_market_wholesale","dist_market_daily","dist_market_periodic","dist_market_wholesale","dummy_irrigation","dist_irrigation","dummy_protection_staff","irrigation_info_1","irrigation_info_2","irrigation_info_3","farmer_participation_pct","ag_challenge_1","ag_challenge_2","ag_challenge_3","panel"
"12491","28444019012","012","82","820","28444","019",1,115499,0,0,1,66,4,11,5,1,0,1,3000,NA,NA,NA,NA,NA,NA,3000,0.3,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,0,0,0,3,1,1,0,7,1,NA,NA,NA,NA,8,6,5,"2022 (n = 13885)"
"12492","28444019014","014","82","820","28444","019",1,25849,NA,0,1,68,NA,11,2,0,1,0,5000,NA,NA,NA,NA,NA,NA,5000,0.5,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,0,0,0,3,1,1,0,7,1,NA,NA,NA,NA,8,6,5,"2022 (n = 13885)"
"12493","28444019015","015","82","820","28444","019",1,121151,NA,0,1,54,7,11,4,1,0,0,14000,NA,1500,NA,NA,NA,NA,15500,1.55,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,0,0,0,3,1,1,0,7,1,NA,NA,NA,NA,8,6,5,"2022 (n = 13885)"
"12494","28450008003","003","82","817","28450","008",1,228241,NA,0,1,64,2,12,6,0,1,0,3000,NA,NA,NA,NA,NA,NA,3000,0.3,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,400,100,0,11,0,NA,NA,NA,NA,1,4,7,"2022 (n = 13885)"
"12495","28450008004","004","82","817","28450","008",1,309457,NA,0,1,62,10,12,6,1,0,1,5000,1000,NA,NA,NA,NA,NA,6000,0.6,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,400,100,0,11,0,NA,NA,NA,NA,1,4,7,"2022 (n = 13885)"
"12496","28450008006","006","82","817","28450","008",1,186372,NA,0,1,42,6,12,3,0,1,0,4000,NA,NA,NA,NA,NA,NA,4000,0.4,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,400,100,0,11,0,NA,NA,NA,NA,1,4,7,"2022 (n = 13885)"
"12497","28450008008","008","82","817","28450","008",1,167472,NA,0,1,54,4,12,6,0,1,1,3000,NA,NA,NA,NA,NA,NA,3000,0.3,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,400,100,0,11,0,NA,NA,NA,NA,1,4,7,"2022 (n = 13885)"
"12498","28450008010","010","82","817","28450","008",1,56232,NA,0,1,60,6,12,2,1,0,1,5000,2000,NA,NA,NA,NA,NA,7000,0.7,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,400,100,0,11,0,NA,NA,NA,NA,1,4,7,"2022 (n = 13885)"
"12499","28450008016","016","82","817","28450","008",1,26328,NA,0,1,57,8,12,2,1,0,0,1500,NA,NA,NA,NA,NA,NA,1500,0.15,0,1,NA,1,6,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,400,100,0,11,0,NA,NA,NA,NA,1,4,7,"2022 (n = 13885)"
"12500","28453001002","002","82","817","28453","001",1,42768,NA,0,1,59,1,12,2,1,0,0,3000,NA,NA,NA,NA,NA,NA,3000,0.3,0,1,NA,1,6,5,13,"cement_asphalt",1,0,0,0,0,0,0,1,400,120,0,6,0,NA,NA,NA,NA,4,5,3,"2022 (n = 13885)"
"12501","28453001003","003","82","817","28453","001",1,244408,495948.5,0,1,51,7,12,3,1,0,1,15000,NA,5000,NA,NA,NA,NA,20000,2,0,1,NA,1,6,5,13,"cement_asphalt",1,0,0,0,0,0,0,1,400,120,0,6,0,NA,NA,NA,NA,4,5,3,"2022 (n = 13885)"
"12502","28453001005","005","82","817","28453","001",1,347325,NA,0,1,51,9,12,3,1,0,0,6500,NA,NA,NA,NA,NA,NA,6500,0.65,0,1,NA,1,6,5,13,"cement_asphalt",1,0,0,0,0,0,0,1,400,120,0,6,0,NA,NA,NA,NA,4,5,3,"2022 (n = 13885)"
"12503","28453001006","006","82","817","28453","001",1,251520,NA,0,1,47,11,12,4,1,0,1,25000,NA,NA,NA,NA,NA,NA,25000,2.5,0,1,NA,1,6,5,13,"cement_asphalt",1,0,0,0,0,0,0,1,400,120,0,6,0,NA,NA,NA,NA,4,5,3,"2022 (n = 13885)"
"12504","28453001011","011","82","817","28453","001",1,181033,NA,0,1,57,2,12,2,1,0,0,2000,NA,NA,NA,NA,NA,NA,2000,0.2,0,1,NA,1,6,5,13,"cement_asphalt",1,0,0,0,0,0,0,1,400,120,0,6,0,NA,NA,NA,NA,4,5,3,"2022 (n = 13885)"
"12505","28453001014","014","82","817","28453","001",1,375554,NA,0,1,64,6,12,6,1,0,1,14000,3000,NA,NA,NA,NA,NA,17000,1.7,0,1,NA,1,6,5,13,"cement_asphalt",1,0,0,0,0,0,0,1,400,120,0,6,0,NA,NA,NA,NA,4,5,3,"2022 (n = 13885)"
"12506","28528009003","003","82","821","28528","009",1,240323,0,0,1,38,6,8,7,1,0,1,3000,NA,NA,NA,NA,NA,NA,3000,0.3,0,1,NA,1,16,6,13,"cement_asphalt",1,0,0,0,0,0,0,1,1,63,0,4,0,NA,NA,NA,NA,4,5,1,"2022 (n = 13885)"
"12507","28528009004","004","82","821","28528","009",1,234673,NA,0,1,52,9,8,4,1,0,1,2000,NA,NA,NA,NA,NA,NA,2000,0.2,0,1,NA,1,16,6,13,"cement_asphalt",1,0,0,0,0,0,0,1,1,63,0,4,0,NA,NA,NA,NA,4,5,1,"2022 (n = 13885)"
"12508","28528009013","013","82","821","28528","009",1,307005,146633,0,1,72,4,8,4,1,0,0,1500,2000,NA,NA,NA,NA,NA,3500,0.35,0,1,NA,1,16,6,13,"cement_asphalt",1,0,0,0,0,0,0,1,1,63,0,4,0,NA,NA,NA,NA,4,5,1,"2022 (n = 13885)"
"12509","28651008001","001","82","823","28651","008",1,87938,0,0,1,54,7,9,2,1,0,0,4000,NA,NA,NA,NA,NA,NA,4000,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022 (n = 13885)"
"12510","28678005001","001","82","823","28678","005",1,404782,0,0,1,79,6,6,6,1,0,0,2000,NA,NA,NA,NA,NA,NA,2000,0.2,0,1,NA,1,13,14,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,3,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12511","28678005003","003","82","823","28678","005",1,349859,0,0,1,57,6,6,5,1,0,0,6000,NA,NA,NA,NA,NA,NA,6000,0.6,0,1,NA,1,13,14,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,3,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12512","28678005007","007","82","823","28678","005",1,385269,0,0,1,47,8,6,2,1,0,1,5000,NA,NA,NA,NA,NA,NA,5000,0.5,0,1,NA,1,13,14,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,3,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12513","28678005009","009","82","823","28678","005",1,476881,0,0,1,51,5,6,4,1,0,0,2000,NA,NA,NA,NA,NA,NA,2000,0.2,0,1,NA,1,13,14,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,3,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12514","28678005012","012","82","823","28678","005",1,292897,286223,0,1,58,8,6,3,1,0,1,2600,NA,NA,NA,NA,NA,NA,2600,0.26,0,1,NA,1,13,14,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,3,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12515","28678005015","015","82","823","28678","005",1,204337,0,0,1,57,6,6,2,1,0,1,2000,NA,1000,NA,NA,NA,NA,3000,0.3,0,1,NA,1,13,14,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,3,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12516","28684019008","008","82","823","28684","019",1,127872,0,0,1,44,3,6,4,1,0,0,800,NA,NA,NA,NA,NA,NA,800,0.08,0,1,NA,1,5,6,7,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,4,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12517","28684019012","012","82","823","28684","019",1,154045,75724.5,0,1,49,6,6,3,1,0,0,2000,NA,NA,NA,NA,NA,NA,2000,0.2,0,1,NA,1,5,6,7,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,4,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12518","28684019013","013","82","823","28684","019",1,148177,112876.5,0,1,48,6,6,3,1,0,0,2000,NA,NA,NA,NA,NA,NA,2000,0.2,0,1,NA,1,5,6,7,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,4,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12519","28684019016","016","82","823","28684","019",1,154755,0,0,1,43,8,6,4,1,0,0,3000,NA,NA,NA,NA,NA,NA,3000,0.3,0,1,NA,1,5,6,7,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,4,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12520","28687003002","002","82","823","28687","003",1,136272,NA,0,1,52,3,6,4,0,1,0,5800,NA,NA,NA,NA,NA,NA,5800,0.58,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12521","28687003003","003","82","823","28687","003",1,206425,81586,0,1,66,12,6,3,1,0,0,8000,NA,80,NA,NA,NA,NA,8080,0.808,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12522","28687003007","007","82","823","28687","003",1,175500,NA,0,1,43,6,6,5,1,0,1,4000,NA,750,NA,NA,NA,NA,4750,0.475,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12523","28687003008","008","82","823","28687","003",1,141553,74639.5,0,1,53,5,6,2,1,0,1,2000,NA,60,NA,NA,NA,NA,2060,0.206,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12524","28687003012","012","82","823","28687","003",1,75771,0,0,1,64,5,6,2,1,0,0,3500,3000,1260,NA,NA,NA,NA,7760,0.776,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12525","28687003013","013","82","823","28687","003",1,164521,152018.5,0,1,52,3,6,5,1,0,1,1500,NA,30,NA,NA,NA,NA,1530,0.153,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12526","28687003014","014","82","823","28687","003",1,71312,0,0,1,53,6,6,3,1,0,1,2000,NA,400,NA,NA,NA,NA,2400,0.24,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12527","28687003015","015","82","823","28687","003",1,291178,0,0,1,63,7,6,5,0,1,1,6000,NA,200,NA,NA,NA,NA,6200,0.62,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12528","28687003017","017","82","823","28687","003",1,322558,0,0,1,70,3,6,6,0,1,1,6000,NA,NA,NA,NA,NA,NA,6000,0.6,0,1,NA,1,5,13,14,"cement_asphalt",1,0,0,0,1,0,0,NA,-1,-1,0,7,0,NA,NA,NA,NA,4,5,8,"2022 (n = 13885)"
"12529","28708030002","002","82","816","28708","030",1,207688,NA,0,1,56,12,12,3,1,0,1,3750,NA,NA,NA,NA,NA,NA,3750,0.375,0,1,NA,1,5,6,NA,"cement_asphalt",1,0,0,0,0,0,0,1,1,0.5,0,10,0,NA,NA,NA,NA,1,4,NA,"2022 (n = 13885)"
"12530","28708030007","007","82","816","28708","030",1,278497,284513,0,1,40,4,12,4,1,0,1,2500,NA,NA,NA,NA,NA,NA,2500,0.25,0,1,NA,1,5,6,NA,"cement_asphalt",1,0,0,0,0,0,0,1,1,0.5,0,10,0,NA,NA,NA,NA,1,4,NA,"2022 (n = 13885)"
"12531","28708030008","008","82","816","28708","030",1,175033,0,0,1,78,0,12,3,1,0,0,7250,NA,NA,NA,NA,NA,NA,7250,0.725,0,1,NA,1,5,6,NA,"cement_asphalt",1,0,0,0,0,0,0,1,1,0.5,0,10,0,NA,NA,NA,NA,1,4,NA,"2022 (n = 13885)"
"12532","28708030010","010","82","816","28708","030",1,65301,NA,0,1,58,5,12,3,0,1,1,12250,NA,NA,NA,100,NA,NA,12350,1.235,0,1,NA,1,5,6,NA,"cement_asphalt",1,0,0,0,0,0,0,1,1,0.5,0,10,0,NA,NA,NA,NA,1,4,NA,"2022 (n = 13885)"
"12533","28708030011","011","82","816","28708","030",1,81504,0,0,1,67,4,12,3,1,0,1,9700,NA,60,NA,NA,NA,NA,9760,0.976,0,1,NA,1,5,6,NA,"cement_asphalt",1,0,0,0,0,0,0,1,1,0.5,0,10,0,NA,NA,NA,NA,1,4,NA,"2022 (n = 13885)"
"12534","28708030014","014","82","816","28708","030",1,379020,0,0,1,46,6,12,5,1,0,1,2000,NA,100,NA,1300,NA,NA,3400,0.34,0,1,NA,1,5,6,NA,"cement_asphalt",1,0,0,0,0,0,0,1,1,0.5,0,10,0,NA,NA,NA,NA,1,4,NA,"2022 (n = 13885)"
"12535","28708030015","015","82","816","28708","030",1,272665,128059.5,0,1,54,4,12,6,1,0,0,3000,NA,50,NA,NA,NA,NA,3050,0.305,0,1,NA,1,5,6,NA,"cement_asphalt",1,0,0,0,0,0,0,1,1,0.5,0,10,0,NA,NA,NA,NA,1,4,NA,"2022 (n = 13885)"
"12536","28708030016","016","82","816","28708","030",1,82943,0,0,1,65,2,12,3,1,0,1,3125,NA,150,NA,NA,NA,NA,3275,0.3275,0,1,NA,1,5,6,NA,"cement_asphalt",1,0,0,0,0,0,0,1,1,0.5,0,10,0,NA,NA,NA,NA,1,4,NA,"2022 (n = 13885)"
"12537","28729001005","005","82","816","28729","001",1,301895,NA,0,1,64,0,9,6,1,0,0,8500,NA,200,NA,NA,NA,NA,8700,0.87,0,1,NA,1,6,5,14,"cement_asphalt",1,0,0,0,1,0,0,NA,2.5,6,0,7,1,NA,NA,NA,NA,1,3,4,"2022 (n = 13885)"
"12538","28729001012","012","82","816","28729","001",1,193440,NA,0,1,26,6,9,5,1,0,1,2500,NA,20,NA,NA,NA,NA,2520,0.252,0,1,NA,1,6,5,14,"cement_asphalt",1,0,0,0,1,0,0,NA,2.5,6,0,7,1,NA,NA,NA,NA,1,3,4,"2022 (n = 13885)"
"12539","28729001013","013","82","816","28729","001",1,309886,207291,0,1,30,7,9,4,1,0,1,7000,NA,NA,NA,100,NA,NA,7100,0.71,0,1,NA,1,6,5,14,"cement_asphalt",1,0,0,0,1,0,0,NA,2.5,6,0,7,1,NA,NA,NA,NA,1,3,4,"2022 (n = 13885)"
"12540","28738005004","004","82","824","28738","005",1,196127,NA,0,1,47,2,3,3,1,0,1,10000,NA,200,NA,NA,NA,NA,10200,1.02,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,0.3,0.1,9,0,9,0,NA,NA,NA,NA,4,8,3,"2022 (n = 13885)"
"12541","28738005012","012","82","824","28738","005",1,100439,138016,0,1,50,5,3,5,1,0,0,4000,NA,200,NA,NA,NA,NA,4200,0.42,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,0.3,0.1,9,0,9,0,NA,NA,NA,NA,4,8,3,"2022 (n = 13885)"
"12542","28738005014","014","82","824","28738","005",1,155137,NA,0,1,50,5,3,2,1,0,0,6500,NA,300,NA,NA,NA,NA,6800,0.68,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,0.3,0.1,9,0,9,0,NA,NA,NA,NA,4,8,3,"2022 (n = 13885)"
"12543","28741023001","001","82","824","28741","023",1,67246,NA,0,1,35,6,3,4,1,0,0,4000,NA,50,NA,NA,NA,NA,4050,0.405,0,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,0,0,3,0.1,10,1,NA,0,1,2,3,70,4,5,8,"2022 (n = 13885)"
"12544","28741023005","005","82","824","28741","023",1,361687,NA,0,1,55,7,3,5,1,0,1,8800,NA,NA,NA,NA,NA,NA,8800,0.88,0,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,0,0,3,0.1,10,1,NA,0,1,2,3,70,4,5,8,"2022 (n = 13885)"
"12545","28741023008","008","82","824","28741","023",1,42482,59860,0,1,54,4,3,5,1,0,0,3000,NA,NA,NA,NA,NA,NA,3000,0.3,0,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,0,0,3,0.1,10,1,NA,0,1,2,3,70,4,5,8,"2022 (n = 13885)"
"12546","28741023009","009","82","824","28741","023",1,67560,NA,0,1,45,5,3,5,1,0,0,4800,NA,300,NA,NA,NA,NA,5100,0.51,0,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,0,0,3,0.1,10,1,NA,0,1,2,3,70,4,5,8,"2022 (n = 13885)"
"12547","28741023014","014","82","824","28741","023",1,40933,NA,0,1,45,6,3,3,0,1,0,4800,NA,NA,NA,NA,NA,NA,4800,0.48,0,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,0,0,3,0.1,10,1,NA,0,1,2,3,70,4,5,8,"2022 (n = 13885)"
"12548","28741023015","015","82","824","28741","023",1,47557,NA,0,1,31,3,3,3,1,0,1,1500,NA,NA,NA,NA,NA,NA,1500,0.15,0,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,0,0,3,0.1,10,1,NA,0,1,2,3,70,4,5,8,"2022 (n = 13885)"
"12549","28747010003","003","82","824","28747","010",1,82944,NA,0,1,41,5,3,4,1,0,1,6000,NA,NA,NA,NA,NA,NA,6000,0.6,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,1,NA,NA,NA,0,9.5,0,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"12550","28747020009","009","82","824","28747","020",1,36984,70850.5,0,1,60,4,3,2,1,0,0,2000,NA,NA,NA,NA,NA,NA,2000,0.2,0,1,NA,1,16,NA,NA,"cement_asphalt",1,0,0,0,1,1,1,NA,NA,NA,0,9.5,0,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"12551","29146008002","002","83","836","29146","008",1,251233,NA,0,1,51,NA,7,4,1,0,0,2000,NA,NA,NA,NA,NA,NA,2000,0.2,0,1,NA,1,5,6,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,6,0,5,0,NA,NA,NA,NA,4,5,7,"2022 (n = 13885)"
"12552","29146008003","003","83","836","29146","008",1,131400,NA,0,1,37,10,7,3,1,0,1,4500,NA,NA,NA,NA,NA,NA,4500,0.45,0,1,NA,1,5,6,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,6,0,5,0,NA,NA,NA,NA,4,5,7,"2022 (n = 13885)"
"12553","29146008007","007","83","836","29146","008",1,310176,NA,0,1,44,NA,7,4,1,0,0,5000,NA,NA,NA,NA,NA,NA,5000,0.5,0,1,NA,1,5,6,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,6,0,5,0,NA,NA,NA,NA,4,5,7,"2022 (n = 13885)"
"12554","29146008009","009","83","836","29146","008",1,115919,NA,0,1,46,5,7,3,1,0,1,7000,NA,NA,NA,NA,NA,NA,7000,0.7,0,1,NA,1,5,6,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,6,0,5,0,NA,NA,NA,NA,4,5,7,"2022 (n = 13885)"
"12555","29146008013","013","83","836","29146","008",1,287042,147747,0,1,40,3,7,4,1,0,1,4000,NA,NA,NA,NA,NA,NA,4000,0.4,0,1,NA,1,5,6,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,6,0,5,0,NA,NA,NA,NA,4,5,7,"2022 (n = 13885)"
"12556","29149002005","005","83","836","29149","002",1,234240,NA,0,1,73,5,7,5,1,0,0,7000,NA,NA,NA,NA,NA,NA,7000,0.7,0,1,NA,1,5,6,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0.5,0,0.5,0,NA,NA,NA,NA,4,5,2,"2022 (n = 13885)"
"12557","29149002009","009","83","836","29149","002",1,135986,NA,0,1,63,12,7,4,1,0,0,7800,NA,NA,NA,NA,NA,NA,7800,0.78,0,1,NA,1,5,6,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0.5,0,0.5,0,NA,NA,NA,NA,4,5,2,"2022 (n = 13885)"
"12558","29149002013","013","83","836","29149","002",1,54910,82089.5,0,1,62,5,7,2,0,1,0,15000,NA,NA,NA,NA,NA,NA,15000,1.5,0,1,NA,1,5,6,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0.5,0,0.5,0,NA,NA,NA,NA,4,5,2,"2022 (n = 13885)"
"12559","29173009012","012","83","836","29173","009",1,144331,NA,0,1,48,2,5,4,1,0,1,1000,NA,NA,NA,NA,NA,NA,1000,0.1,1,1,NA,1,5,9,13,"cement_asphalt",1,0,0,0,1,0,0,NA,1,1,0,3,0,NA,NA,NA,NA,1,5,8,"2022 (n = 13885)"
"12560","29182007013","013","83","837","29182","007",1,51864,NA,0,1,69,4,9,2,1,0,0,3000,8000,NA,NA,NA,NA,NA,11000,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022 (n = 13885)"
"12561","29182007014","014","83","837","29182","007",1,152460,70518.5,0,1,52,3,9,3,1,0,1,1000,8000,200,NA,NA,NA,NA,9200,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022 (n = 13885)"
"12562","29263007004","004","84","842","29263","007",1,122402,NA,0,1,72,9,3,5,0,1,0,2000,4000,NA,NA,NA,NA,NA,6000,0.6,0,1,NA,2,6,5,16,"tar_on_gravel",0,0,0,1,1,0,0,NA,0,7,0,7,0,NA,NA,NA,NA,3,2,5,"2022 (n = 13885)"
"12563","29263007015","015","84","842","29263","007",1,293861,123737.5,0,1,49,7,3,4,1,0,1,10000,4000,NA,NA,NA,NA,NA,14000,1.4,0,1,NA,2,6,5,16,"tar_on_gravel",0,0,0,1,1,0,0,NA,0,7,0,7,0,NA,NA,NA,NA,3,2,5,"2022 (n = 13885)"
"12564","29263029008","008","84","842","29263","029",1,24911,0,0,1,53,NA,2,3,1,0,0,2500,NA,NA,NA,NA,NA,NA,2500,0.25,0,1,NA,2,6,5,16,"tar_on_gravel",0,0,0,1,1,0,0,NA,0,7,0,7,0,NA,NA,NA,NA,3,2,5,"2022 (n = 13885)"
"12565","29263029014","014","84","842","29263","029",1,64490,58014.5,0,1,66,11,2,2,1,0,0,2000,1000,680,NA,NA,NA,NA,3680,0.368,0,1,NA,2,6,5,16,"tar_on_gravel",0,0,0,1,1,0,0,NA,0,7,0,7,0,NA,NA,NA,NA,3,2,5,"2022 (n = 13885)"
"12566","29269003001","001","84","844","29269","003",1,240241,0,0,1,62,9,7,7,1,0,0,1200,2000,NA,NA,NA,NA,NA,3200,0.32,0,1,NA,1,6,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0,0,6,0,NA,NA,NA,NA,1,3,5,"2022 (n = 13885)"
"12567","29269003002","002","84","844","29269","003",1,71317,74350.5,0,1,45,5,7,1,1,0,1,4700,6500,400,NA,NA,NA,NA,11600,1.16,0,1,NA,1,6,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0,0,6,0,NA,NA,NA,NA,1,3,5,"2022 (n = 13885)"
"12568","29269003008","008","84","844","29269","003",1,156601,0,0,1,52,9,7,5,1,0,1,6000,2800,NA,NA,NA,NA,NA,8800,0.88,0,1,NA,1,6,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0,0,6,0,NA,NA,NA,NA,1,3,5,"2022 (n = 13885)"
"12569","29269003009","009","84","844","29269","003",1,98136,NA,0,1,41,7,7,6,1,0,0,6000,2600,NA,NA,NA,NA,NA,8600,0.86,0,1,NA,1,6,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0,0,6,0,NA,NA,NA,NA,1,3,5,"2022 (n = 13885)"
"12570","29269003012","012","84","844","29269","003",1,161100,0,0,1,45,12,7,5,1,0,1,5000,3000,NA,NA,NA,NA,NA,8000,0.8,0,1,NA,1,6,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0,0,6,0,NA,NA,NA,NA,1,3,5,"2022 (n = 13885)"
"12571","29269003013","013","84","844","29269","003",1,94156,0,0,1,38,9,7,2,0,1,1,3000,1000,NA,NA,NA,NA,NA,4000,0.4,0,1,NA,1,6,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0,0,6,0,NA,NA,NA,NA,1,3,5,"2022 (n = 13885)"
"12572","29269003014","014","84","844","29269","003",1,149095,78361,0,1,40,12,7,4,1,0,1,4000,1900,NA,NA,NA,NA,NA,5900,0.59,0,1,NA,1,6,NA,NA,"cement_asphalt",1,0,0,0,1,0,0,NA,1,0,0,6,0,NA,NA,NA,NA,1,3,5,"2022 (n = 13885)"
"12573","29272004002","002","84","844","29272","004",1,97873,NA,0,1,64,12,8,2,1,0,1,5085,3600,NA,NA,NA,NA,NA,8685,0.8685,0,1,NA,2,6,5,NA,"tar_on_gravel",0,0,0,1,1,0,0,NA,13,13,0,7,0,NA,NA,NA,NA,1,5,NA,"2022 (n = 13885)"
"12574","29272004008","008","84","844","29272","004",1,218015,NA,0,1,43,11,8,4,1,0,1,8400,3150,NA,NA,NA,NA,NA,11550,1.155,0,1,NA,2,6,5,NA,"tar_on_gravel",0,0,0,1,1,0,0,NA,13,13,0,7,0,NA,NA,NA,NA,1,5,NA,"2022 (n = 13885)"
"12575","29272004009","009","84","844","29272","004",1,81552,NA,0,1,67,3,8,4,0,1,0,7000,4000,NA,NA,NA,NA,NA,11000,1.1,0,1,NA,2,6,5,NA,"tar_on_gravel",0,0,0,1,1,0,0,NA,13,13,0,7,0,NA,NA,NA,NA,1,5,NA,"2022 (n = 13885)"
"12576","29272004012","012","84","844","29272","004",1,123902,NA,0,1,62,3,8,5,1,0,0,1050,2100,500,NA,NA,NA,NA,3650,0.365,0,1,NA,2,6,5,NA,"tar_on_gravel",0,0,0,1,1,0,0,NA,13,13,0,7,0,NA,NA,NA,NA,1,5,NA,"2022 (n = 13885)"
