"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","M4B11A2_C1","M4B11A2_C2A","M4B11A2_C2B","M4B11A2_C3","M4B11A2_C4A","M4B11A2_C4B","M4B11A2_C5","M4B11A2_C6","M4B11A3_C1","M4B11A3_C2","M4B11A3_C2B","M4B11A4_C1","M4B11A5_C1","M4B11A5_C1_GHIRO","M4B11A5_C3","M4B11A5_C4","M4B11A5_C5","M4B11A6_C1","M4B11A6_C21","M4B11A6_C22","M4B11A6_C23","M4B11A6_C24","M4B11A6_C24_GHIRO","M4B11A6_C3","M4B11A6_C4","M4B11A6_C4_GHIRO","M4B11A6_C5","M4B11A6_C6","M4B11A6_C7","M4B11A7_C11","M4B11A7_C12","M4B11A7_C13","M4B11A7_C14","KYDIEUTRA"
"14335","58","582","22777","005","003","22777005003",1,4,25,15,4,35,2,"TH6",3,3,NA,2,1,"",1,NA,3,2,1,2,2,2,"",15,2,"",NA,2,2,1,1,1,2,4
"14336","58","582","22777","005","014","22777005014",1,4,20,2,4,30,1,"ML41",3,2,NA,3,4,"",2,2,4,2,1,2,2,2,"",5,3,"",NA,2,1,2,1,1,2,4
"14337","58","585","22831","016","011","22831016011",5,4,10,3,4,10,1,"TH41",1,1,NA,3,3,"",2,2,1,3,1,2,2,2,"",3,8,"",NA,1,4,2,2,2,2,4
"14338","58","585","22831","016","013","22831016013",5,4,90,5,4,95,1,"Khang dân 18",3,2,NA,3,3,"",2,2,1,3,1,2,2,2,"",3,3,"",NA,2,2,2,2,2,2,4
"14339","58","585","22831","016","014","22831016014",1,4,25,99,NA,NA,1,"Kháng Dân 18",5,2,NA,3,1,"",2,NA,0,3,1,2,2,2,"",10,3,"",NA,2,2,1,1,1,1,4
"14340","58","588","22849","021","012","22849021012",1,4,30,10,4,50,1,"TH41",1,1,NA,2,1,"",2,NA,2,3,1,1,2,2,"",7,2,"",NA,2,2,1,99,1,2,4
"14341","58","588","22849","021","015","22849021015",1,4,30,8,4,40,1,"TH4",1,1,NA,2,1,"",2,NA,2,3,1,1,2,2,"",8,2,"",NA,2,2,1,2,1,2,4
"14342","58","586","22855","010","003","22855010003",1,4,30,15,4,25,1,"TH6",2,1,NA,2,1,"",1,NA,2,3,1,2,2,2,"",5,8,"",NA,1,2,2,1,2,2,4
"14343","58","586","22855","010","008","22855010008",1,4,30,10,4,30,1,"TH6",2,1,NA,2,1,"",2,NA,2,3,1,2,2,2,"",10,2,"",NA,2,2,2,2,2,2,4
"14344","58","586","22855","010","009","22855010009",1,4,30,15,4,30,1,"TH41",2,1,NA,2,1,"",2,NA,2,3,1,2,2,2,"",6,2,"",NA,2,2,2,99,2,2,4
"14345","58","586","22855","010","011","22855010011",1,4,30,15,4,30,1,"Th41",1,1,NA,2,1,"",2,NA,2,3,1,2,2,2,"",10,8,"",NA,1,2,2,2,2,2,4
"14346","58","586","22858","012","005","22858012005",1,4,30,10,4,25,1,"TH6",2,1,NA,2,1,"",1,NA,2,3,1,2,2,2,"",10,8,"",NA,1,4,2,2,2,2,4
"14347","58","586","22858","012","007","22858012007",1,4,30,3,4,25,1,"TH6",2,1,NA,2,1,"",1,NA,2,3,1,2,2,2,"",10,8,"",NA,1,4,2,2,2,2,4
"14348","58","586","22858","012","010","22858012010",1,4,25,99,NA,NA,1,"TH41",3,2,NA,3,1,"",2,NA,3,3,1,2,2,2,"",10,2,"",NA,2,2,2,2,2,99,4
"14349","58","586","22858","012","013","22858012013",1,4,25,99,NA,NA,1,"TH41",2,2,NA,3,1,"",2,NA,2,3,1,2,2,2,"",10,2,"",NA,2,1,2,2,2,2,4
"14350","58","586","22858","012","015","22858012015",1,4,25,99,NA,NA,1,"TH41",3,2,NA,3,1,"",2,NA,2,3,1,2,2,2,"",10,2,"",NA,2,2,2,2,2,2,4
"14351","60","595","22981","015","008","22981015008",1,4,20,25,NA,NA,3,"ML48",3,2,NA,3,1,"",2,NA,3,3,2,1,2,2,"",8,2,"",NA,1,2,2,2,2,2,4
"14352","60","596","23032","001","006","23032001006",99,4,27,5,4,25,99,"đài thơm",5,5,NA,3,1,"",99,NA,1,3,1,2,2,2,"",10,3,"",NA,2,2,2,2,2,2,4
"14353","60","596","23032","001","008","23032001008",1,4,27,5,4,25,1,"đài thơm",3,3,NA,3,1,"",2,NA,0,3,1,2,2,2,"",10,3,"",NA,2,1,2,2,2,2,4
"14354","60","597","23080","012","007","23080012007",1,4,25,30,NA,NA,2,"Ml48",4,3,NA,3,1,"",2,NA,0,3,1,1,2,2,"",10,3,"",NA,2,2,1,1,1,1,4
"14355","60","600","23194","012","012","23194012012",3,4,30,1,4,33,1,"N87",2,2,NA,3,1,"",2,NA,1,2,1,2,2,2,"",11,8,"",NA,1,4,1,1,1,2,4
"14356","62","608","23305","016","009","23305016009",99,2,10,1,4,10,99,"chủ lực ML232",2,1,NA,2,4,"",99,2,1,3,2,1,2,2,"",3,2,"",NA,2,4,99,99,99,99,4
"14357","62","612","23427","002","001","23427002001",1,4,15,6,4,12,2,"HT1",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14358","62","612","23427","002","002","23427002002",1,4,12,5,4,12,2,"IR",2,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14359","62","612","23427","002","003","23427002003",1,4,15,3,4,12,2,"IR",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,4
"14360","62","612","23427","002","004","23427002004",1,4,12,6,4,15,2,"IR",2,1,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14361","62","612","23427","002","005","23427002005",1,4,12,5,4,15,2,"HT1",2,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14362","62","612","23427","002","006","23427002006",1,4,12,8,4,15,2,"HT1",1,1,NA,2,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14363","62","612","23427","002","007","23427002007",1,4,12,10,4,12,2,"HT1",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14364","62","612","23427","002","008","23427002008",1,4,12,6,4,15,2,"HT1",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14365","62","612","23427","002","009","23427002009",1,4,15,4,4,12,2,"IR",0,NA,1,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14366","62","612","23427","002","012","23427002012",1,4,12,7,4,15,2,"IR",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14367","62","612","23427","002","013","23427002013",1,4,12,8,4,15,2,"IR",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,2,2,2,2,4
"14368","62","612","23427","002","014","23427002014",1,4,12,5,4,12,2,"HT1",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,99,99,99,99,4
"14369","62","612","23427","002","015","23427002015",1,4,15,7,4,12,2,"IR",1,1,NA,2,4,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,3,1,99,99,99,99,4
"14370","62","617","23449","005","001","23449005001",1,4,16,6,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14371","62","617","23449","005","002","23449005002",1,4,16,5,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14372","62","617","23449","005","004","23449005004",1,4,16,5,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14373","62","617","23449","005","005","23449005005",1,4,16,5,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14374","62","617","23449","005","006","23449005006",1,4,16,5,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14375","62","617","23449","005","007","23449005007",1,4,16,5,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14376","62","617","23449","005","009","23449005009",1,4,16,99,NA,NA,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14377","62","617","23449","005","010","23449005010",1,4,16,5,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14378","62","617","23449","005","014","23449005014",1,4,16,5,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14379","62","617","23449","005","016","23449005016",1,4,16,5,4,16,3,"địa phương",0,NA,1,1,3,"",2,2,0,3,2,2,1,2,"",NA,3,"",NA,2,1,2,2,2,2,4
"14380","62","613","23455","005","002","23455005002",1,4,2,2,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14381","62","613","23455","005","003","23455005003",1,4,2,2,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14382","62","613","23455","005","004","23455005004",1,4,2,2,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14383","62","613","23455","005","005","23455005005",1,4,2,99,NA,NA,1,"ir64",1,1,NA,1,1,"",99,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14384","62","613","23455","005","007","23455005007",1,4,2,99,NA,NA,1,"ir64",1,1,NA,1,1,"",99,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14385","62","613","23455","005","008","23455005008",1,4,2,2,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14386","62","613","23455","005","009","23455005009",1,4,2,2,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14387","62","613","23455","005","010","23455005010",1,4,2,99,NA,NA,1,"ir64",1,1,NA,1,1,"",99,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14388","62","613","23455","005","011","23455005011",1,4,2,2,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14389","62","613","23455","005","013","23455005013",1,4,2,0,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,0,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14390","62","613","23455","005","014","23455005014",1,4,2,9,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14391","62","613","23455","005","015","23455005015",1,4,2,3,4,2,1,"ir64",1,1,NA,1,1,"",99,NA,1,3,2,2,1,2,"",NA,3,"",NA,2,2,99,99,99,99,4
"14392","62","615","23515","008","002","23515008002",1,4,16,2,4,16,2,"thuần",1,1,NA,1,4,"",2,2,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,4
"14393","62","615","23515","008","006","23515008006",1,4,16,2,4,16,3,"omo",1,1,NA,1,4,"",99,2,1,3,2,2,1,2,"",NA,1,"",NA,2,1,99,99,99,99,4
"14394","64","622","23579","007","007","23579007007",2,4,20,2,4,20,2,"khang dâng",2,2,NA,3,3,"",2,2,0,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,4
"14395","64","622","23579","007","008","23579007008",1,4,17,1,4,17,2,"VN20",3,2,NA,3,3,"",2,2,0,3,1,2,2,2,"",6,3,"",NA,2,2,99,99,99,99,4
"14396","64","622","23579","007","009","23579007009",99,4,17,99,NA,NA,99,"VN20",1,1,NA,3,3,"",99,2,0,3,1,2,2,2,"",5,3,"",NA,2,2,99,99,99,99,4
"14397","64","622","23579","007","010","23579007010",1,4,23,1,4,17,2,"VN20",3,2,NA,3,3,"",2,2,0,3,1,2,2,2,"",5,2,"",NA,2,2,99,99,99,99,4
"14398","64","622","23579","007","011","23579007011",1,4,16,99,NA,NA,2,"Khang dân",3,2,NA,3,4,"",2,2,0,3,1,2,2,2,"",5,2,"",NA,2,2,2,2,2,2,4
"14399","64","626","23677","006","002","23677006002",1,4,18,5,4,18,2,"hương thơm",1,1,NA,3,4,"",2,2,0,2,2,1,2,2,"",2,2,"",NA,2,2,2,2,2,2,4
"14400","64","626","23677","006","004","23677006004",1,4,18,3,4,16,3,"Q5",1,1,NA,2,2,"",2,NA,0,2,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,2,4
"14401","64","626","23677","006","011","23677006011",1,4,18,99,NA,NA,3,"hương thóm",2,2,NA,3,2,"",2,NA,0,2,2,1,2,2,"",3,2,"",NA,2,2,2,2,2,2,4
"14402","64","626","23677","006","013","23677006013",1,4,20,5,4,20,3,"JO2",2,2,NA,3,2,"",2,NA,0,2,1,1,2,2,"",3,2,"",NA,2,2,2,2,2,2,4
"14403","64","627","23731","006","002","23731006002",1,4,15,2,4,17,1,"thơm rằn",2,1,NA,2,1,"",2,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,99,2,2,2,4
"14404","64","627","23731","006","003","23731006003",1,4,17,99,NA,NA,1,"thơm rằn",2,1,NA,2,1,"",99,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,99,99,2,2,4
"14405","64","627","23731","006","004","23731006004",1,4,16,4,4,19,1,"thơm rằn",2,1,NA,2,1,"",2,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,2,2,99,2,4
"14406","64","627","23731","006","005","23731006005",1,4,15,3,4,18,1,"thơm rằn",2,1,NA,2,1,"",99,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,99,2,2,99,4
"14407","64","627","23731","006","006","23731006006",1,4,15,4,4,18,1,"thơm rằn",2,1,NA,2,1,"",2,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,2,2,99,2,4
"14408","64","627","23731","006","007","23731006007",1,4,17,3,4,19,1,"thơm lài",2,1,NA,2,1,"",2,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,99,99,99,2,4
"14409","64","627","23731","006","008","23731006008",1,4,16,4,4,19,1,"thơm lài",2,1,NA,2,1,"",99,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,99,99,2,2,4
"14410","64","627","23731","006","009","23731006009",1,4,16,3,4,18,1,"thơm lài",2,1,NA,2,1,"",2,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,2,99,2,2,4
"14411","64","627","23731","006","010","23731006010",1,4,15,3,4,17,1,"thơm lài",2,1,NA,2,1,"",99,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,99,99,2,2,4
"14412","64","627","23731","006","015","23731006015",1,4,17,3,4,18,1,"thơm rằn",2,1,NA,2,1,"",2,NA,2,2,2,2,1,2,"",NA,3,"",NA,2,1,2,99,99,99,4
"14413","64","628","23778","004","001","23778004001",1,4,50,2,4,50,2,"CHr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"máy cắt nhỏ bằng tay",NA,2,"",NA,2,3,2,2,2,2,4
"14414","64","628","23778","004","002","23778004002",1,4,15,1,4,15,2,"Chr4",2,2,NA,3,3,"",2,2,0,3,1,2,2,1,"máy cắt nhỏ bằng tay",5,2,"",NA,2,1,2,2,2,2,4
"14415","64","628","23778","004","003","23778004003",1,4,40,1,4,40,2,"Chr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"cắt bằng máy nhỏ xầm tay",NA,2,"",NA,2,1,2,2,2,2,4
"14416","64","628","23778","004","004","23778004004",1,4,42,2,4,42,2,"Chr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"cắt bằng máy nhỏ cầm tay",NA,2,"",NA,2,1,2,2,2,2,4
"14417","64","628","23778","004","005","23778004005",1,4,20,1,4,20,2,"Chr4",0,NA,2,0,3,"",2,2,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,4
"14418","64","628","23778","004","006","23778004006",1,4,40,2,4,40,2,"Chr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"cắt bầng máy nhỏ cầm tay",NA,2,"",NA,2,2,2,2,2,2,4
"14419","64","628","23778","004","007","23778004007",1,4,15,1,4,15,2,"Chr4",2,2,NA,3,3,"",2,2,0,3,2,2,2,1,"gặt bằng máy cắt nhỏ bằng tay",NA,2,"",NA,2,1,2,2,2,2,4
"14420","64","628","23778","004","008","23778004008",1,4,60,2,4,60,2,"Chr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"cắt bằng máy nhỏ cầm tay",NA,2,"",NA,2,1,2,2,2,2,4
"14421","64","628","23778","004","009","23778004009",1,4,42,1,4,40,2,"Chr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"cắt bằng máy nhỏ cầm tay",NA,2,"",NA,2,1,2,2,2,2,4
"14422","64","628","23778","004","010","23778004010",1,4,40,1,4,40,1,"Chr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"cắt bằng máy nhỏ cầm tay",NA,2,"",NA,2,1,2,2,2,2,4
"14423","64","628","23778","004","011","23778004011",1,4,60,1,4,60,2,"Chr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"máy cắt nhỏ cầm tay",NA,2,"",NA,2,1,2,2,2,2,4
"14424","64","628","23778","004","012","23778004012",1,4,40,2,4,40,2,"Chr4",2,2,NA,2,3,"",2,2,0,3,2,2,2,1,"cắt bằng máy cẳt nhỏ cầm tay",NA,2,"",NA,2,1,2,2,2,2,4
"14425","64","628","23778","004","014","23778004014",1,4,40,2,4,40,2,"Chr4",1,1,NA,2,3,"",2,2,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,4
"14426","64","628","23778","004","015","23778004015",1,4,40,1,4,40,2,"Chr4",2,2,NA,3,3,"",2,2,0,3,2,2,2,1,"cắt bằng máy nhỏ cầm tay",NA,2,"",NA,2,1,2,2,2,2,4
"14427","64","634","24004","004","007","24004004007",1,4,18,99,NA,NA,2,"DV 108",2,2,NA,2,4,"",2,2,2,2,2,2,2,1,"máy phát cỏ",NA,2,"",NA,2,1,2,2,2,2,4
"14428","64","634","24004","004","008","24004004008",1,4,15,0,4,15,1,"DV108",3,2,NA,3,1,"",2,NA,0,3,1,2,2,2,"",3,2,"",NA,3,2,2,2,2,2,4
"14429","64","634","24004","004","009","24004004009",1,4,15,0,4,15,1,"3 gạch 3",2,1,NA,3,4,"",2,2,0,3,1,2,2,2,"",3,2,"",NA,2,2,2,2,2,2,4
"14430","64","634","24004","004","010","24004004010",1,4,15,0,4,15,1,"đài thơm",2,1,NA,3,3,"",2,2,0,3,1,2,2,2,"",3,2,"",NA,2,2,2,2,2,2,4
"14431","64","634","24004","004","013","24004004013",1,4,35,99,NA,NA,99,"DV 108",3,2,NA,2,4,"",99,2,1,3,2,2,2,1,"máy phát cỏ",NA,2,"",NA,2,1,99,99,99,2,4
"14432","64","635","24031","004","001","24031004001",1,4,19,99,NA,NA,3,"lúa MI48",6,5,NA,5,1,"",2,NA,0,3,1,2,2,2,"",4,3,"",NA,2,4,2,2,2,2,4
"14433","64","635","24031","004","002","24031004002",1,4,19,16,4,19,3,"lúa km 98",2,1,NA,2,1,"",2,NA,0,3,1,2,2,2,"",9,3,"",NA,2,4,2,2,2,2,4
"14434","64","635","24031","004","003","24031004003",1,4,19,5,4,19,3,"lúa mio",2,2,NA,3,1,"",2,NA,0,3,1,2,2,2,"",5,2,"",NA,2,1,2,2,2,2,4
"14435","64","635","24031","004","005","24031004005",1,5,19,4,4,18,3,"q5",2,1,NA,3,1,"",2,NA,0,3,1,2,2,2,"",6,3,"",NA,2,4,2,2,2,2,4
"14436","64","635","24031","004","006","24031004006",1,4,19,2,4,19,3,"omo",3,1,NA,3,1,"",2,NA,0,3,1,2,2,2,"",3,2,"",NA,2,1,2,2,2,2,4
"14437","64","635","24031","004","007","24031004007",1,4,18,2,4,19,2,"omo",3,2,NA,2,1,"",2,NA,0,2,1,2,2,2,"",3,3,"",NA,2,4,2,2,2,2,4
"14438","64","635","24031","004","008","24031004008",1,4,18,20,NA,NA,1,"q5",2,1,NA,2,1,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,4,2,2,2,2,4
"14439","64","635","24031","004","009","24031004009",1,4,18,15,4,19,3,"lúa o mo",2,1,NA,3,1,"",2,NA,0,3,1,2,2,2,"",8,3,"",NA,2,1,2,2,2,2,4
"14440","64","635","24031","004","011","24031004011",1,4,18,10,4,19,1,"lúa q5",2,2,NA,2,1,"",2,NA,0,3,2,2,1,2,"",NA,2,"",NA,2,1,2,2,2,2,4
"14441","64","635","24031","004","015","24031004015",1,4,18,22,NA,NA,1,"q5",3,1,NA,1,1,"",2,NA,0,3,1,2,2,2,"",6,2,"",NA,2,4,2,2,2,2,4
"14442","64","637","24091","004","001","24091004001",1,4,20,3,4,20,2,"Đài tám thơm",2,1,NA,2,1,"",2,NA,2,2,1,2,2,2,"",3,3,"",NA,2,1,2,2,2,2,4
"14443","64","637","24091","004","008","24091004008",1,4,13,4,4,14,1,"OMO 4900",2,2,NA,2,1,"",2,NA,1,2,1,2,2,2,"",3,3,"",NA,2,1,2,2,2,2,4
"14444","64","637","24091","004","012","24091004012",1,3,20,25,NA,NA,2,"om108",1,0,2,2,1,"",2,NA,0,2,1,1,2,2,"",5,2,"",NA,2,1,2,1,1,2,4
"14445","64","637","24109","005","008","24109005008",1,3,20,5,3,22,1,"đài thơm 8",3,1,NA,2,3,"",2,2,1,2,1,2,2,2,"",6,2,"",NA,2,1,2,2,2,2,4
"14446","64","637","24109","005","009","24109005009",5,4,20,5,4,20,1,"Đài thơm 8",3,3,NA,3,1,"",2,NA,1,2,1,2,2,2,"",5,3,"",NA,2,1,2,2,2,2,4
"14447","64","637","24109","005","010","24109005010",1,4,12,3,4,12,2,"Đài Thơm",1,1,NA,1,1,"",2,NA,0,2,1,2,2,2,"",2,2,"",NA,2,1,2,2,2,2,4
"14448","64","637","24109","005","015","24109005015",1,3,30,5,3,30,2,"đài thơm 8",2,1,NA,1,4,"",2,2,0,2,1,2,2,2,"",5,3,"",NA,2,1,2,2,2,2,4
"14449","66","648","24274","004","003","24274004003",1,4,10,3,4,12,1,"lúa lai",3,3,NA,2,4,"",2,2,1,3,1,2,2,2,"",3,3,"",NA,2,2,2,2,2,2,4
"14450","66","648","24274","004","004","24274004004",1,3,12,99,NA,NA,2,"Đông xuân",2,1,NA,0,1,"",2,NA,1,2,2,2,1,2,"",NA,1,"",NA,2,2,2,2,2,2,4
"14451","66","648","24274","004","005","24274004005",5,4,12,5,4,10,1,"lúa lai",2,2,NA,3,4,"",2,2,1,2,2,2,1,2,"",NA,3,"",NA,2,2,2,99,2,2,4
"14452","66","648","24274","004","010","24274004010",1,4,12,99,NA,NA,2,"vụ 1",1,1,NA,1,1,"",2,NA,1,2,2,2,1,2,"",NA,1,"",NA,2,2,2,1,2,2,4
"14453","66","648","24274","004","011","24274004011",5,4,13,5,4,10,1,"đại thơm",2,2,NA,1,4,"",2,2,1,3,2,2,1,2,"",NA,3,"",NA,2,2,2,2,2,2,4
"14454","66","648","24274","004","013","24274004013",5,4,10,5,4,12,1,"lúa lai",1,1,NA,1,4,"",2,2,1,2,2,2,1,2,"",NA,3,"",NA,2,2,99,2,2,2,4
"14455","66","648","24274","004","014","24274004014",1,3,12,99,NA,NA,2,"Đông xuân",1,1,NA,1,1,"",2,NA,1,2,2,2,1,2,"",NA,1,"",NA,1,2,99,2,2,2,4
"14456","66","648","24274","004","015","24274004015",4,4,10,3,4,12,1,"lúa lai",2,2,NA,2,4,"",99,2,1,2,2,2,1,2,"",NA,2,"",NA,2,2,2,99,99,99,4
"14457","66","644","24331","020","002","24331020002",1,4,10,1,4,10,1,"tám thơm",7,3,NA,3,3,"",2,2,2,3,1,2,2,2,"",5,3,"",NA,2,2,2,2,2,1,4
"14458","66","644","24331","020","003","24331020003",1,4,10,1,4,12,1,"đài thơm",5,3,NA,2,4,"",2,2,3,3,1,2,2,2,"",3,3,"",NA,2,4,2,2,2,2,4
"14459","66","644","24331","020","004","24331020004",1,4,10,1,4,10,1,"gạo thơm deo",5,3,NA,2,3,"",2,2,2,3,1,2,2,2,"",3,3,"",NA,2,4,2,2,2,2,4
"14460","66","644","24331","020","005","24331020005",1,4,10,1,4,12,1,"lua thơm",5,3,NA,3,4,"",2,1,2,3,1,2,2,2,"",2,3,"",NA,2,4,2,2,2,2,4
"14461","66","644","24331","020","006","24331020006",1,4,10,1,4,10,1,"lúa đài thơm",2,2,NA,2,1,"",2,NA,3,3,2,2,1,2,"",NA,3,"",NA,2,2,2,1,1,1,4
"14462","66","644","24331","020","007","24331020007",1,4,10,2,4,10,1,"gạo hương thơm",4,3,NA,4,4,"",2,2,2,3,1,2,2,2,"",3,3,"",NA,2,4,2,2,2,2,4
"14463","66","644","24331","020","008","24331020008",1,4,15,1,4,25,1,"hương đài",3,3,NA,3,1,"",2,NA,3,3,2,2,1,2,"",NA,2,"",NA,2,2,2,2,2,1,4
"14464","66","644","24331","020","009","24331020009",1,4,8,2,4,8,1,"lúa 0M",3,3,NA,2,1,"",1,NA,3,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,1,1,4
"14465","66","644","24331","020","010","24331020010",1,4,7,2,4,7,1,"hương châu",2,2,NA,2,1,"",1,NA,2,3,2,2,1,2,"",NA,2,"",NA,2,2,1,1,1,1,4
"14466","66","644","24331","020","011","24331020011",1,4,10,2,4,10,1,"đài thơm",3,3,NA,2,1,"",2,NA,3,3,2,2,1,2,"",NA,3,"",NA,2,2,1,99,1,2,4
"14467","66","644","24331","020","012","24331020012",1,4,25,2,4,25,1,"tám thơm",3,2,NA,2,1,"",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,2,2,4
"14468","66","644","24331","020","015","24331020015",1,4,15,3,4,15,2,"đài thơm",3,3,NA,4,1,"",2,NA,4,3,2,2,1,2,"",NA,3,"",NA,2,2,1,1,1,2,4
"14469","66","651","24376","012","008","24376012008",1,4,16,16,4,16,1,"st",3,2,NA,3,3,"",1,2,0,3,1,2,2,2,"",5,1,"",NA,2,2,99,99,99,99,4
"14470","66","653","24457","007","001","24457007001",1,4,19,2,4,22,1,"đài thơm 8",3,2,NA,3,1,"",2,NA,3,2,1,2,2,2,"",6,2,"",NA,2,2,2,1,1,2,4
"14471","66","653","24457","007","002","24457007002",1,4,20,7,4,25,1,"đài thơm 8",2,1,NA,3,1,"",2,NA,0,2,1,2,2,2,"",6,3,"",NA,2,2,2,2,1,2,4
"14472","66","653","24457","007","003","24457007003",1,4,19,3,4,22,1,"đài thơm 8",3,2,NA,3,1,"",2,NA,2,2,1,2,2,2,"",6,2,"",NA,2,2,2,1,1,2,4
"14473","66","653","24457","007","006","24457007006",1,4,20,4,4,24,1,"ĐÀI THƠM 8",2,2,NA,3,1,"",2,NA,1,2,1,2,2,2,"",6,2,"",NA,2,2,2,2,1,99,4
